,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,group,policy,mcdm_tuples
394695,394695,12725895,2197,False,5,5,98,0.000118,0.950867,0.166028,97,LeakyReLU(negative_slope=0.01),297,0.961983,0.917352,0.950867,0.89642,0.958226,0.91066,0.906977,0.795351,False,0.0074106666666666765,car(3),16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
400123,400123,12731323,2296,False,6,6,97,0.000114,0.947977,0.186841,93,LeakyReLU(negative_slope=0.01),296,0.96281,0.918867,0.947977,0.886111,0.959512,0.911306,0.924419,0.833248,False,0.009888666666666731,car(3),6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
404457,404457,12735657,2490,False,0,0,91,3.3e-05,0.8,0.490813,90,SELU(),390,0.765714,0.40487,0.8,0.49099,0.782222,0.439324,0.78,0.436436,False,0.022857333333333358,credit-g,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
409768,409768,12740968,2794,False,3,3,95,2.9e-05,0.755,0.519103,88,SELU(),394,0.765714,0.413139,0.755,0.388146,0.767778,0.41984,0.74,0.318079,False,0.008518666666666638,credit-g,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
415581,415581,12746781,4584,False,5,5,85,2.2e-05,0.74,0.57634,84,Sigmoid(),584,0.748571,0.326823,0.74,0.29079,0.734444,0.270364,0.71,0.150188,False,0.009418000000000001,credit-g,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
423390,423390,12754590,3145,False,7,7,46,3.2e-05,0.775,0.550063,85,SELU(),345,0.755714,0.37791,0.775,0.426449,0.731111,0.262312,0.74,0.311805,False,0.029259333333333377,credit-g,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
428022,428022,12759222,2642,False,2,2,43,2.7e-05,0.79,0.517051,88,SELU(),342,0.757143,0.378679,0.79,0.47187,0.781111,0.448824,0.69,0.268943,False,0.021904666666666683,credit-g,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
432963,432963,12764163,3719,False,5,5,20,3.9e-05,0.755,0.51346,96,GELU(approximate=False),419,0.747143,0.323131,0.755,0.370272,0.726667,0.310833,0.77,0.420016,False,0.018888666666666703,credit-g,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
437796,437796,12768996,644,False,6,6,45,4.2e-05,0.76,0.515147,67,Identity(),44,0.757143,0.37521,0.76,0.417969,0.745556,0.397403,0.78,0.509175,False,0.009629333333333342,credit-g,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
443062,443062,12774262,2057,False,4,4,58,3.9e-05,0.77,0.542148,65,LeakyReLU(negative_slope=0.01),257,0.77,0.418892,0.77,0.396196,0.772222,0.403022,0.74,0.290957,False,0.0014813333333332974,credit-g,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
449945,449945,12781145,1416,False,6,6,17,4e-05,0.775,0.519679,84,ReLU(),116,0.75,0.356448,0.775,0.414471,0.767778,0.393867,0.75,0.358957,True,0.01666666666666668,credit-g,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
454701,454701,12785901,2918,False,5,5,19,3.7e-05,0.775,0.506809,97,SELU(),318,0.752857,0.36661,0.775,0.414471,0.763333,0.385372,0.72,0.25,False,0.014762000000000016,credit-g,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
460754,460754,12791954,237,False,2,2,38,4.1e-05,0.735,0.542622,67,Identity(),37,0.754286,0.369833,0.735,0.301511,0.758889,0.376771,0.72,0.272772,False,0.015926000000000034,credit-g,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
466678,466678,12797878,936,False,1,1,37,2.2e-05,0.79,0.46103,73,ReLU(),136,0.754286,0.352911,0.79,0.475183,0.755556,0.38929,0.73,0.375908,False,0.02380933333333335,credit-g,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
470821,470821,12802021,2928,False,5,5,29,4.1e-05,0.775,0.473796,97,SELU(),328,0.772857,0.418304,0.775,0.447479,0.771111,0.417465,0.76,0.364758,True,0.0025926666666666875,credit-g,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
476660,476660,12807860,3007,False,6,6,8,4.2e-05,0.75,0.545234,87,SELU(),307,0.75,0.336993,0.75,0.404762,0.737778,0.360157,0.67,0.206791,False,0.00814799999999997,credit-g,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
482391,482391,12813591,329,False,3,3,30,4.7e-05,0.755,0.523879,88,Identity(),29,0.768571,0.405262,0.755,0.350164,0.76,0.3644,0.73,0.25163,False,0.009047333333333333,credit-g,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
489414,489414,12820614,2522,False,1,1,23,3e-05,0.735,0.54214,76,SELU(),322,0.761429,0.375154,0.735,0.354318,0.744444,0.385164,0.73,0.351063,False,0.01761933333333336,credit-g,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
495442,495442,12826642,2439,False,0,0,40,3.4e-05,0.805,0.476197,68,SELU(),339,0.768571,0.407198,0.805,0.50348,0.781111,0.433269,0.73,0.27501,False,0.02428600000000003,credit-g,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
499085,499085,12830285,1722,False,1,1,23,5.5e-05,0.765,0.479085,75,LeakyReLU(negative_slope=0.01),222,0.765714,0.399486,0.765,0.382886,0.775556,0.418561,0.71,0.1625,False,0.00703733333333334,credit-g,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
504369,504369,12835569,2986,False,5,5,87,4.7e-05,0.953704,0.154784,90,SELU(),386,0.957672,0.70095,0.953704,0.650444,0.954733,0.67346,0.981481,0.857493,False,0.0026453333333333142,climate-model-simulation-crashes(4),17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
510925,510925,12842125,2891,False,4,4,92,4.6e-05,0.962963,0.172298,93,SELU(),391,0.962963,0.744594,0.962963,0.737068,0.967078,0.774624,0.907407,-0.038851,False,0.00274333333333332,climate-model-simulation-crashes(4),18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
519823,519823,12851023,2793,False,3,3,94,4.6e-05,0.935185,0.175982,87,SELU(),393,0.965608,0.756472,0.935185,0.537708,0.960905,0.724007,0.962963,0.73,False,0.020281999999999984,climate-model-simulation-crashes(4),2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
520931,520931,12852131,1498,False,6,6,99,4.3e-05,0.953704,0.139699,95,ReLU(),198,0.952381,0.656433,0.953704,0.658145,0.952675,0.655694,0.944444,0.485643,False,0.0008819999999999754,climate-model-simulation-crashes(4),5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
526429,526429,12857629,2597,False,1,1,98,4.6e-05,0.962963,0.169686,81,SELU(),397,0.962963,0.739263,0.962963,0.759257,0.962963,0.742675,0.944444,0.548795,False,0.0,climate-model-simulation-crashes(4),0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
536832,536832,12868032,2599,False,1,1,100,4.7e-05,0.916667,0.232655,97,SELU(),399,0.962963,0.736243,0.916667,0.385686,0.952675,0.660697,0.944444,0.641491,False,0.030864000000000003,climate-model-simulation-crashes(4),13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
539478,539478,12870678,2992,False,5,5,93,4.5e-05,0.953704,0.154326,96,SELU(),392,0.960317,0.723723,0.953704,0.658145,0.960905,0.726301,0.981481,0.857493,True,0.004800666666666675,climate-model-simulation-crashes(4),14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
546497,546497,12877697,3090,False,6,6,91,4.7e-05,0.953704,0.161668,95,SELU(),390,0.965608,0.765024,0.953704,0.682242,0.962963,0.745097,0.925926,0.318953,False,0.007936000000000018,climate-model-simulation-crashes(4),11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
553831,553831,12885031,2596,False,1,1,97,4.8e-05,0.916667,0.217653,94,SELU(),396,0.970899,0.79722,0.916667,0.385686,0.95679,0.695387,1.0,1.0,False,0.036154666666666634,climate-model-simulation-crashes(4),4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
556961,556961,12888161,2998,False,5,5,99,4.4e-05,0.953704,0.134101,75,SELU(),398,0.965608,0.764233,0.953704,0.682242,0.960905,0.724635,0.925926,0.46,False,0.007936000000000018,climate-model-simulation-crashes(4),8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
564186,564186,12895386,2782,False,3,3,83,4.7e-05,0.944444,0.169996,88,SELU(),382,0.968254,0.776836,0.944444,0.619801,0.962963,0.741066,0.944444,0.485643,False,0.015873333333333333,climate-model-simulation-crashes(4),10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
568423,568423,12899623,2495,False,0,0,96,4.6e-05,0.953704,0.178469,80,SELU(),395,0.965608,0.765024,0.953704,0.682242,0.962963,0.745097,0.925926,0.318953,False,0.007936000000000018,climate-model-simulation-crashes(4),7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
573038,573038,12904238,2994,False,5,5,95,4.5e-05,0.953704,0.152611,90,SELU(),394,0.960317,0.723723,0.953704,0.658145,0.954733,0.67346,0.944444,0.485643,False,0.004408666666666654,climate-model-simulation-crashes(4),12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
581388,581388,12912588,3097,False,6,6,98,4.5e-05,0.935185,0.191987,73,SELU(),397,0.960317,0.722999,0.935185,0.455573,0.952675,0.655821,0.944444,0.485643,False,0.016754666666666623,climate-model-simulation-crashes(4),3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
586891,586891,12918091,896,False,0,0,97,4.9e-05,0.944444,0.185136,99,ReLU(),196,0.960317,0.717708,0.944444,0.613941,0.95679,0.692666,0.925926,0.0,False,0.010582000000000017,climate-model-simulation-crashes(4),15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
591540,591540,12922740,2796,False,3,3,97,4.5e-05,0.953704,0.142505,94,SELU(),396,0.965608,0.757464,0.953704,0.694393,0.962963,0.742675,0.962963,0.693375,False,0.007936000000000018,climate-model-simulation-crashes(4),1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
595878,595878,12927078,2499,False,0,0,100,4.7e-05,0.953704,0.14121,87,SELU(),399,0.962963,0.743287,0.953704,0.658145,0.958848,0.709638,0.981481,0.857493,False,0.006172666666666678,climate-model-simulation-crashes(4),16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
599227,599227,12930427,2594,False,1,1,95,4.6e-05,0.962963,0.147561,99,SELU(),394,0.962963,0.744594,0.962963,0.757576,0.962963,0.745097,0.962963,0.73,False,0.0,climate-model-simulation-crashes(4),6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
606975,606975,12938175,4994,False,1,1,95,2.6e-05,0.735043,0.52888,92,Tanh(),694,0.747549,0.269358,0.735043,0.261322,0.752381,0.302913,0.672414,0.071968,False,0.011558666666666642,ilpd,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
613972,613972,12945172,5371,False,5,5,72,2.9e-05,0.732759,0.556544,87,Tanh(),671,0.762836,0.337998,0.732759,0.210061,0.735238,0.217783,0.724138,0.205698,False,0.020051333333333272,ilpd,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
620321,620321,12951521,4980,False,1,1,81,2.8e-05,0.720339,0.527409,95,Tanh(),680,0.769042,0.360167,0.720339,0.182171,0.754286,0.303808,0.724138,0.19167,False,0.0324686666666667,ilpd,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
623542,623542,12954742,4897,False,0,0,98,2.8e-05,0.74359,0.49068,80,Tanh(),697,0.762255,0.348204,0.74359,0.246732,0.765714,0.351432,0.689655,0.110259,False,0.014749333333333356,ilpd,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
629337,629337,12960537,5296,False,4,4,97,2.9e-05,0.752137,0.572993,68,Tanh(),696,0.767157,0.369021,0.752137,0.303332,0.76381,0.347297,0.672414,-0.025773,False,0.010013333333333355,ilpd,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
633794,633794,12964994,4998,False,1,1,99,3e-05,0.769231,0.517143,96,Tanh(),698,0.757353,0.32023,0.769231,0.370934,0.754286,0.303196,0.689655,-0.085289,False,0.009963333333333324,ilpd,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
641832,641832,12973032,5099,False,2,2,100,3.2e-05,0.726496,0.522545,92,Tanh(),699,0.764706,0.357269,0.726496,0.201456,0.750476,0.301472,0.637931,0.045141,False,0.02547333333333331,ilpd,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
647388,647388,12978588,5165,False,3,3,66,2.9e-05,0.74359,0.549264,99,Tanh(),665,0.769608,0.377227,0.74359,0.300765,0.771429,0.389559,0.741379,0.291658,True,0.018559333333333372,ilpd,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
650784,650784,12981984,5299,False,4,4,100,2.8e-05,0.741379,0.51593,78,Tanh(),699,0.757946,0.326529,0.741379,0.256529,0.758095,0.321401,0.62069,-0.197779,False,0.011143999999999968,ilpd,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
658406,658406,12989606,5571,False,7,7,72,2.7e-05,0.715517,0.56295,51,Tanh(),671,0.755501,0.30197,0.715517,0.144817,0.72381,0.142988,0.689655,-0.085289,False,0.026656000000000013,ilpd,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
663946,663946,12995146,5593,False,7,7,94,3e-05,0.726496,0.511823,99,Tanh(),693,0.764706,0.353763,0.726496,0.208323,0.76,0.33036,0.672414,-0.12169,True,0.02547333333333331,ilpd,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
670595,670595,13001795,5492,False,6,6,93,2.8e-05,0.724138,0.539848,96,Tanh(),692,0.762836,0.333461,0.724138,0.257602,0.75619,0.340644,0.689655,0.171584,False,0.025798666666666675,ilpd,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
673308,673308,13004508,5591,False,7,7,92,2.5e-05,0.769231,0.517158,94,Tanh(),691,0.757353,0.361683,0.769231,0.381715,0.752381,0.308543,0.689655,0.072131,False,0.011233333333333354,ilpd,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
679673,679673,13010873,5594,False,7,7,95,2.9e-05,0.732759,0.543205,74,Tanh(),694,0.755501,0.309097,0.732759,0.214799,0.752381,0.29612,0.706897,0.085899,False,0.015161333333333285,ilpd,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
686390,686390,13017590,5577,False,7,7,78,3.3e-05,0.732759,0.614827,95,Tanh(),677,0.770171,0.371447,0.732759,0.225004,0.758095,0.324375,0.655172,-0.006014,False,0.024941333333333333,ilpd,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
692240,692240,13023440,5171,False,3,3,72,2.9e-05,0.735043,0.591319,75,Tanh(),671,0.772059,0.376064,0.735043,0.259162,0.750476,0.319131,0.672414,0.10719,False,0.024677333333333367,ilpd,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
699498,699498,13030698,4894,False,0,0,95,2.6e-05,0.726496,0.53162,86,Tanh(),694,0.789216,0.427561,0.726496,0.238352,0.779048,0.398865,0.706897,0.181813,True,0.041813333333333334,ilpd,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
704129,704129,13035329,5468,False,6,6,69,3.3e-05,0.715517,0.543795,99,Tanh(),668,0.760391,0.325401,0.715517,0.167221,0.75619,0.312536,0.689655,0.020641,True,0.029916000000000054,ilpd,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
706692,706692,13037892,2097,False,4,4,98,5.2e-05,0.928,0.237551,99,LeakyReLU(negative_slope=0.01),297,0.922374,0.863674,0.928,0.874168,0.927176,0.872192,0.951613,0.914921,False,0.00375066666666668,balance-scale,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
712501,712501,13043701,1894,False,2,2,95,5.3e-05,0.936,0.22069,94,LeakyReLU(negative_slope=0.01),294,0.926941,0.871615,0.936,0.888097,0.932504,0.881494,0.951613,0.913997,False,0.006039333333333359,balance-scale,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
718899,718899,13050099,3997,False,7,7,98,5.1e-05,0.928,0.299722,96,GELU(approximate=False),497,0.938356,0.891718,0.928,0.873017,0.936057,0.88734,0.951613,0.913306,False,0.0069039999999999475,balance-scale,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
723316,723316,13054516,885,False,0,0,86,4.5e-05,0.928,0.244,91,ReLU(),185,0.931507,0.879936,0.928,0.874168,0.932504,0.881637,0.919355,0.854735,True,0.003002666666666635,balance-scale,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
728343,728343,13059543,1698,False,0,0,99,5.1e-05,0.904762,0.239849,82,LeakyReLU(negative_slope=0.01),298,0.908467,0.84029,0.904762,0.833001,0.907638,0.838193,0.919355,0.855233,False,0.0024700000000000464,balance-scale,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
736914,736914,13068114,1798,False,1,1,99,5.3e-05,0.904762,0.231439,99,LeakyReLU(negative_slope=0.01),298,0.924485,0.867961,0.904762,0.831774,0.920071,0.859933,0.919355,0.858818,True,0.013148666666666697,balance-scale,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
739579,739579,13070779,2090,False,4,4,91,5.2e-05,0.928,0.224189,99,LeakyReLU(negative_slope=0.01),290,0.924658,0.867768,0.928,0.875393,0.9254,0.869552,0.903226,0.824689,False,0.0022280000000000446,balance-scale,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
750137,750137,13081337,2294,False,6,6,95,5.2e-05,0.896,0.31863,86,LeakyReLU(negative_slope=0.01),294,0.93379,0.884217,0.896,0.816359,0.9254,0.86936,0.951613,0.913997,False,0.025193333333333328,balance-scale,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
754399,754399,13085599,1896,False,2,2,97,5.1e-05,0.912698,0.273173,96,LeakyReLU(negative_slope=0.01),296,0.929062,0.874659,0.912698,0.847157,0.928952,0.875005,0.919355,0.854309,False,0.010909333333333363,balance-scale,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
757231,757231,13088431,3399,False,1,1,100,5.5e-05,0.912,0.231628,98,GELU(approximate=False),499,0.917808,0.855833,0.912,0.845437,0.918295,0.856789,0.919355,0.853872,False,0.004196666666666626,balance-scale,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
764635,764635,13095835,2391,False,7,7,92,5.2e-05,0.912,0.270538,99,LeakyReLU(negative_slope=0.01),291,0.922374,0.864493,0.912,0.84604,0.9254,0.869198,0.967742,0.942953,True,0.008933333333333312,balance-scale,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
772351,772351,13103551,3499,False,2,2,100,5.4e-05,0.912,0.248974,99,GELU(approximate=False),499,0.936073,0.888947,0.912,0.845625,0.928952,0.875866,0.919355,0.853594,False,0.016048666666666673,balance-scale,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
777232,777232,13108432,3299,False,0,0,100,5.3e-05,0.896825,0.266961,96,GELU(approximate=False),499,0.924485,0.868252,0.896825,0.817714,0.91119,0.844491,0.919355,0.854735,False,0.018440000000000012,balance-scale,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
782332,782332,13113532,3498,False,2,2,99,5.2e-05,0.928571,0.259269,90,GELU(approximate=False),498,0.949657,0.911529,0.928571,0.873912,0.946714,0.906296,0.951613,0.913306,True,0.014057333333333292,balance-scale,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
788844,788844,13120044,3296,False,0,0,97,5.2e-05,0.896,0.268972,85,GELU(approximate=False),496,0.922374,0.864275,0.896,0.816994,0.920071,0.860086,0.935484,0.887164,False,0.017582666666666674,balance-scale,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
794537,794537,13125737,3398,False,1,1,99,5.2e-05,0.904762,0.255449,93,GELU(approximate=False),498,0.93135,0.879909,0.904762,0.831774,0.927176,0.872292,0.919355,0.856572,False,0.01772533333333337,balance-scale,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
795514,795514,13126714,3492,False,2,2,93,5.1e-05,0.936,0.192648,98,GELU(approximate=False),492,0.93379,0.883995,0.936,0.889023,0.934281,0.885045,0.903226,0.823809,False,0.0014733333333333636,balance-scale,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
804981,804981,13136181,1496,False,6,6,97,4.5e-05,0.91129,0.263187,90,ReLU(),196,0.936219,0.888089,0.91129,0.843664,0.934281,0.884696,0.919355,0.856572,False,0.01661933333333332,balance-scale,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
807332,807332,13138532,2694,False,2,2,95,7.9e-05,0.680556,1.414918,92,SELU(),394,0.670635,0.65298,0.680556,0.663213,0.675926,0.657558,0.527778,0.499205,False,0.006614000000000046,libras_move,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
816249,816249,13147449,2797,False,3,3,98,8.1e-05,0.666667,1.520335,98,SELU(),397,0.72619,0.709542,0.666667,0.648392,0.712963,0.694378,0.611111,0.590322,True,0.039681999999999995,libras_move,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
819016,819016,13150216,2591,False,1,1,92,8.1e-05,0.708333,1.335802,99,SELU(),391,0.694444,0.675295,0.708333,0.690523,0.691358,0.672,0.638889,0.616875,False,0.011316666666666642,libras_move,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
824280,824280,13155480,2593,False,1,1,94,8.2e-05,0.708333,1.264162,97,SELU(),393,0.702381,0.682786,0.708333,0.69204,0.694444,0.674185,0.527778,0.496255,False,0.00925933333333336,libras_move,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
831707,831707,13162907,2696,False,2,2,97,8e-05,0.652778,1.387876,97,SELU(),396,0.710317,0.69104,0.652778,0.630063,0.688272,0.667422,0.583333,0.555744,False,0.038359333333333336,libras_move,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
839933,839933,13171133,2691,False,2,2,92,8.1e-05,0.583333,1.447163,95,SELU(),391,0.714286,0.700343,0.583333,0.56549,0.679012,0.663977,0.611111,0.595723,False,0.08730199999999999,libras_move,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
843623,843623,13174823,2696,False,2,2,97,8.1e-05,0.652778,1.43516,96,SELU(),396,0.706349,0.68651,0.652778,0.634227,0.70679,0.688141,0.611111,0.595519,False,0.03600800000000004,libras_move,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Local,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
