,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,group,policy,mcdm_tuples
445517,445517,12776717,3017,False,6,6,18,3.9e-05,0.785,0.51276,76,SELU(),317,0.727143,0.288398,0.785,0.448034,0.748889,0.323459,0.71,0.1625,False,0.03857133333333337,credit-g,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
451223,451223,12782423,3117,False,7,7,18,3.9e-05,0.775,0.489702,77,SELU(),317,0.727143,0.289936,0.775,0.413833,0.754444,0.348093,0.7,0.089087,False,0.03190466666666669,credit-g,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
454783,454783,12785983,2917,False,5,5,18,3.5e-05,0.76,0.511173,78,SELU(),317,0.742857,0.314813,0.76,0.389819,0.766667,0.405672,0.72,0.284463,False,0.015873333333333333,credit-g,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
459529,459529,12790729,2417,False,0,0,18,3.9e-05,0.76,0.51518,69,SELU(),317,0.764286,0.394079,0.76,0.371798,0.761111,0.378388,0.71,0.213896,False,0.0028573333333333415,credit-g,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
467477,467477,12798677,2417,False,0,0,18,3.9e-05,0.785,0.501239,79,SELU(),317,0.734286,0.325124,0.785,0.448883,0.764444,0.388166,0.77,0.412532,False,0.03380933333333336,credit-g,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
471729,471729,12802929,2517,False,1,1,18,5.2e-05,0.78,0.497258,92,SELU(),317,0.744286,0.33708,0.78,0.429891,0.762222,0.379845,0.74,0.295468,False,0.02380933333333335,credit-g,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
477047,477047,12808247,2417,False,0,0,18,3.5e-05,0.765,0.488833,86,SELU(),317,0.741429,0.324028,0.765,0.385076,0.765556,0.391638,0.69,0.212601,False,0.016084666666666674,credit-g,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
482822,482822,12814022,2517,False,1,1,18,3.2e-05,0.735,0.537394,88,SELU(),317,0.748571,0.341306,0.735,0.296891,0.755556,0.353382,0.73,0.258048,False,0.013704000000000013,credit-g,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
488568,488568,12819768,2417,False,0,0,18,4.3e-05,0.765,0.51858,91,SELU(),317,0.75,0.344851,0.765,0.387325,0.748889,0.328304,0.75,0.333553,False,0.010740666666666657,credit-g,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
495075,495075,12826275,2717,False,3,3,18,4.3e-05,0.78,0.50333,81,SELU(),317,0.748571,0.341306,0.78,0.427793,0.751111,0.333881,0.77,0.397236,False,0.020952666666666692,credit-g,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
500919,500919,12832119,2417,False,0,0,18,3.5e-05,0.79,0.508252,84,SELU(),317,0.747143,0.356632,0.79,0.467276,0.751111,0.331353,0.71,0.1625,False,0.028571333333333355,credit-g,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
505458,505458,12836658,2996,False,5,5,97,4.5e-05,0.953704,0.144678,90,SELU(),396,0.957672,0.70095,0.953704,0.650444,0.958848,0.707259,0.981481,0.857493,False,0.0034293333333333584,climate-model-simulation-crashes(4),17,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
511151,511151,12842351,2896,False,4,4,97,4.7e-05,0.962963,0.157097,95,SELU(),396,0.968254,0.784202,0.962963,0.737068,0.965021,0.756605,0.907407,-0.038851,False,0.00352733333333329,climate-model-simulation-crashes(4),18,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
519877,519877,12851077,2796,False,3,3,97,4.6e-05,0.935185,0.176373,91,SELU(),396,0.968254,0.777207,0.935185,0.537708,0.95679,0.690182,0.981481,0.885438,False,0.022045999999999937,climate-model-simulation-crashes(4),2,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
525467,525467,12856667,2596,False,1,1,97,4.4e-05,0.935185,0.167226,83,SELU(),396,0.957672,0.695651,0.935185,0.537708,0.952675,0.660697,0.962963,0.73,False,0.014991333333333282,climate-model-simulation-crashes(4),5,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
530678,530678,12861878,2796,False,3,3,97,4.4e-05,0.944444,0.189754,81,SELU(),396,0.962963,0.736243,0.944444,0.613941,0.960905,0.724635,0.925926,0.318953,False,0.012346000000000043,climate-model-simulation-crashes(4),0,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
536794,536794,12867994,2596,False,1,1,97,4.6e-05,0.916667,0.233463,80,SELU(),396,0.960317,0.714536,0.916667,0.385686,0.958848,0.715571,0.962963,0.73,False,0.029099999999999977,climate-model-simulation-crashes(4),13,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
541807,541807,12873007,2696,False,2,2,97,4.4e-05,0.935185,0.196283,88,SELU(),396,0.955026,0.669479,0.935185,0.631738,0.950617,0.65139,1.0,1.0,False,0.013227333333333332,climate-model-simulation-crashes(4),14,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
544695,544695,12875895,2896,False,4,4,97,4.5e-05,0.953704,0.15522,91,SELU(),396,0.960317,0.714536,0.953704,0.712726,0.958848,0.712247,0.888889,0.19,False,0.004408666666666654,climate-model-simulation-crashes(4),11,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
553831,553831,12885031,2596,False,1,1,97,4.8e-05,0.916667,0.217653,94,SELU(),396,0.970899,0.79722,0.916667,0.385686,0.95679,0.695387,1.0,1.0,False,0.036154666666666634,climate-model-simulation-crashes(4),4,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
554588,554588,12885788,2796,False,3,3,97,4.5e-05,0.962963,0.106384,90,SELU(),396,0.965608,0.763753,0.962963,0.737068,0.962963,0.740449,0.925926,0.46,False,0.001763333333333339,climate-model-simulation-crashes(4),8,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
563798,563798,12894998,3096,False,6,6,97,4.7e-05,0.944444,0.200282,88,SELU(),396,0.962963,0.747336,0.944444,0.636364,0.960905,0.732015,0.981481,0.857493,False,0.012346000000000043,climate-model-simulation-crashes(4),10,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
569659,569659,12900859,2796,False,3,3,97,4.6e-05,0.944444,0.179812,80,SELU(),396,0.962963,0.744594,0.944444,0.600994,0.95679,0.698844,0.925926,0.318953,False,0.012346000000000043,climate-model-simulation-crashes(4),7,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
571402,571402,12902602,2996,False,5,5,97,4.6e-05,0.953704,0.163345,86,SELU(),396,0.955026,0.67899,0.953704,0.658145,0.954733,0.67346,0.944444,0.485643,False,0.0008813333333333636,climate-model-simulation-crashes(4),12,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
581223,581223,12912423,3096,False,6,6,97,4.6e-05,0.935185,0.190019,76,SELU(),396,0.957672,0.70095,0.935185,0.455573,0.952675,0.65494,0.944444,0.485643,False,0.014991333333333282,climate-model-simulation-crashes(4),3,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
583759,583759,12914959,2996,False,5,5,97,4.5e-05,0.953704,0.140426,98,SELU(),396,0.957672,0.709625,0.953704,0.682242,0.958848,0.723896,0.925926,0.0,False,0.0034293333333333584,climate-model-simulation-crashes(4),15,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
591540,591540,12922740,2796,False,3,3,97,4.5e-05,0.953704,0.142505,94,SELU(),396,0.965608,0.757464,0.953704,0.694393,0.962963,0.742675,0.962963,0.693375,False,0.007936000000000018,climate-model-simulation-crashes(4),1,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
593619,593619,12924819,2596,False,1,1,97,4.6e-05,0.962963,0.125053,88,SELU(),396,0.962963,0.744594,0.962963,0.73074,0.962963,0.741066,0.962963,0.693375,False,0.0,climate-model-simulation-crashes(4),16,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
599231,599231,12930431,2896,False,4,4,97,4.6e-05,0.962963,0.14369,98,SELU(),396,0.962963,0.744594,0.962963,0.73074,0.962963,0.741066,0.962963,0.73,False,0.0,climate-model-simulation-crashes(4),6,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
605884,605884,12937084,5499,False,6,6,100,2.7e-05,0.741379,0.582332,78,Tanh(),699,0.748166,0.270223,0.741379,0.277185,0.742857,0.253622,0.741379,0.278772,False,0.004524666666666659,ilpd,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
613794,613794,12944994,5499,False,6,6,100,2.8e-05,0.732759,0.576169,97,Tanh(),699,0.760391,0.324225,0.732759,0.251536,0.76,0.327815,0.724138,0.207086,False,0.018421333333333328,ilpd,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
619525,619525,12950725,5599,False,7,7,100,2.7e-05,0.735043,0.516756,95,Tanh(),699,0.767157,0.351228,0.735043,0.24532,0.761905,0.338327,0.793103,0.459076,True,0.02140933333333332,ilpd,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
623694,623694,12954894,5199,False,3,3,100,2.8e-05,0.784483,0.4874,95,Tanh(),699,0.760391,0.357459,0.784483,0.39445,0.761905,0.333368,0.741379,0.291658,False,0.016061333333333334,ilpd,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
629080,629080,12960280,4999,False,1,1,100,2.5e-05,0.728814,0.524034,90,Tanh(),699,0.742015,0.25674,0.728814,0.261205,0.737143,0.269275,0.637931,-0.094354,False,0.008800666666666679,ilpd,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
633832,633832,12965032,5199,False,3,3,100,2.5e-05,0.75,0.513892,94,Tanh(),699,0.765281,0.354057,0.75,0.269876,0.76381,0.345204,0.689655,0.020641,False,0.010187333333333326,ilpd,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
641832,641832,12973032,5099,False,2,2,100,3.2e-05,0.726496,0.522545,92,Tanh(),699,0.764706,0.357269,0.726496,0.201456,0.750476,0.301472,0.637931,0.045141,False,0.02547333333333331,ilpd,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
644690,644690,12975890,5299,False,4,4,100,2.2e-05,0.74359,0.527564,81,Tanh(),699,0.742647,0.256072,0.74359,0.242304,0.748571,0.279257,0.741379,0.273189,False,0.00394933333333336,ilpd,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
650784,650784,12981984,5299,False,4,4,100,2.8e-05,0.741379,0.51593,78,Tanh(),699,0.757946,0.326529,0.741379,0.256529,0.758095,0.321401,0.62069,-0.197779,False,0.011143999999999968,ilpd,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
656957,656957,12988157,4999,False,1,1,100,2.5e-05,0.735043,0.512648,99,Tanh(),699,0.75,0.281781,0.735043,0.237052,0.750476,0.290037,0.706897,0.0,False,0.010288666666666687,ilpd,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
660996,660996,12992196,5099,False,2,2,100,2.5e-05,0.752137,0.506321,98,Tanh(),699,0.754902,0.320999,0.752137,0.288943,0.754286,0.312724,0.655172,-0.150388,False,0.001843333333333345,ilpd,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
670049,670049,13001249,5399,False,5,5,100,2.5e-05,0.724138,0.53282,77,Tanh(),699,0.748166,0.2783,0.724138,0.199992,0.754286,0.314108,0.655172,0.074964,False,0.02009866666666671,ilpd,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
672356,672356,13003556,5499,False,6,6,100,2.9e-05,0.769231,0.521492,96,Tanh(),699,0.764706,0.342239,0.769231,0.373936,0.76381,0.356534,0.689655,0.110259,False,0.003614000000000006,ilpd,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
678342,678342,13009542,5299,False,4,4,100,2.6e-05,0.741379,0.472188,91,Tanh(),699,0.750611,0.296933,0.741379,0.200479,0.748571,0.279463,0.758621,0.362699,False,0.006154666666666679,ilpd,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
684862,684862,13016062,5099,False,2,2,100,2.9e-05,0.760684,0.518738,94,Tanh(),699,0.745098,0.276557,0.760684,0.334438,0.761905,0.347045,0.689655,0.171584,False,0.011204666666666677,ilpd,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
692163,692163,13023363,5099,False,2,2,100,2.4e-05,0.735043,0.535619,93,Tanh(),699,0.747549,0.281637,0.735043,0.248052,0.771429,0.377101,0.689655,0.142492,False,0.024257333333333353,ilpd,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
697098,697098,13028298,5299,False,4,4,100,2.9e-05,0.775862,0.517215,83,Tanh(),699,0.755501,0.309097,0.775862,0.388526,0.76381,0.340858,0.724138,0.207086,False,0.01357400000000005,ilpd,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
702754,702754,13033954,4999,False,1,1,100,2.6e-05,0.752137,0.512132,99,Tanh(),699,0.77451,0.376905,0.752137,0.309746,0.771429,0.368792,0.724138,0.19167,True,0.014915333333333392,ilpd,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
707023,707023,13038223,3899,False,6,6,100,4.9e-05,0.927419,0.234087,93,GELU(approximate=False),499,0.920273,0.860012,0.927419,0.87429,0.920071,0.860002,0.935484,0.885777,False,0.0048986666666666805,balance-scale,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
712421,712421,13043621,3899,False,6,6,100,4.9e-05,0.91129,0.238778,89,GELU(approximate=False),499,0.917995,0.856644,0.91129,0.844337,0.920071,0.859769,0.935484,0.885777,False,0.005853999999999952,balance-scale,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
721846,721846,13053046,3999,False,7,7,100,5.6e-05,0.912,0.311293,99,GELU(approximate=False),499,0.936073,0.887803,0.912,0.843899,0.939609,0.893642,0.935484,0.884828,True,0.018405999999999995,balance-scale,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
725864,725864,13057064,3899,False,6,6,100,5e-05,0.903226,0.260957,96,GELU(approximate=False),499,0.917995,0.856989,0.903226,0.829574,0.916519,0.853889,0.903226,0.824689,False,0.009846000000000021,balance-scale,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
730867,730867,13062067,3499,False,2,2,100,5.1e-05,0.920635,0.275391,51,GELU(approximate=False),499,0.897025,0.818631,0.920635,0.862425,0.904085,0.831541,0.919355,0.855233,False,0.015740000000000014,balance-scale,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
735855,735855,13067055,3399,False,1,1,100,4.6e-05,0.896825,0.281549,50,GELU(approximate=False),499,0.910755,0.844188,0.896825,0.818643,0.907638,0.838246,0.919355,0.854788,False,0.009286666666666665,balance-scale,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
741250,741250,13072450,3399,False,1,1,100,5.2e-05,0.912698,0.231315,99,GELU(approximate=False),499,0.924485,0.868227,0.912698,0.846527,0.920071,0.86011,0.903226,0.824259,False,0.007857999999999995,balance-scale,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
750026,750026,13081226,3899,False,6,6,100,5.2e-05,0.896,0.311745,96,GELU(approximate=False),499,0.929224,0.875416,0.896,0.81571,0.9254,0.868725,0.951613,0.913997,False,0.022149333333333354,balance-scale,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
753943,753943,13085143,3899,False,6,6,100,5.1e-05,0.92,0.2197,97,GELU(approximate=False),499,0.906393,0.835577,0.92,0.86029,0.909414,0.841081,0.935484,0.885777,False,0.009071333333333357,balance-scale,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
757231,757231,13088431,3399,False,1,1,100,5.5e-05,0.912,0.231628,98,GELU(approximate=False),499,0.917808,0.855833,0.912,0.845437,0.918295,0.856789,0.919355,0.853872,False,0.004196666666666626,balance-scale,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
764811,764811,13096011,3299,False,0,0,100,5.1e-05,0.912698,0.261818,94,GELU(approximate=False),499,0.924485,0.867979,0.912698,0.846185,0.927176,0.872286,0.919355,0.854788,False,0.009651999999999994,balance-scale,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
772351,772351,13103551,3499,False,2,2,100,5.4e-05,0.912,0.248974,99,GELU(approximate=False),499,0.936073,0.888947,0.912,0.845625,0.928952,0.875866,0.919355,0.853594,False,0.016048666666666673,balance-scale,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
777232,777232,13108432,3299,False,0,0,100,5.3e-05,0.896825,0.266961,96,GELU(approximate=False),499,0.924485,0.868252,0.896825,0.817714,0.91119,0.844491,0.919355,0.854735,False,0.018440000000000012,balance-scale,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
782900,782900,13114100,3499,False,2,2,100,5.1e-05,0.904762,0.286296,90,GELU(approximate=False),499,0.926773,0.872019,0.904762,0.831774,0.932504,0.88175,0.919355,0.855233,False,0.018494666666666697,balance-scale,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
785652,785652,13116852,3999,False,7,7,100,5.4e-05,0.91129,0.236057,90,GELU(approximate=False),499,0.915718,0.852159,0.91129,0.844337,0.918295,0.856683,0.935484,0.885316,False,0.004669999999999952,balance-scale,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
794393,794393,13125593,3399,False,1,1,100,4.9e-05,0.896825,0.290843,78,GELU(approximate=False),499,0.922197,0.864015,0.896825,0.818126,0.916519,0.853733,0.919355,0.856572,False,0.016914666666666706,balance-scale,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
798868,798868,13130068,3899,False,6,6,100,5.2e-05,0.903226,0.24563,99,GELU(approximate=False),499,0.922551,0.863835,0.903226,0.828293,0.921847,0.862299,0.903226,0.825851,True,0.012883333333333358,balance-scale,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
805820,805820,13137020,3799,False,5,5,100,5.3e-05,0.895161,0.267583,95,GELU(approximate=False),499,0.933941,0.884598,0.895161,0.815482,0.923623,0.86617,0.919355,0.856572,False,0.025853333333333357,balance-scale,6,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
809484,809484,13140684,2893,False,4,4,94,8.3e-05,0.638889,1.377913,97,SELU(),393,0.666667,0.645465,0.638889,0.61772,0.666667,0.645359,0.527778,0.498789,False,0.018518666666666645,libras_move,17,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
815649,815649,13146849,2793,False,3,3,94,7.8e-05,0.666667,1.567126,90,SELU(),393,0.714286,0.69677,0.666667,0.646351,0.712963,0.694826,0.611111,0.588341,True,0.031745999999999976,libras_move,18,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
819744,819744,13150944,2693,False,2,2,94,8.1e-05,0.694444,1.486098,97,SELU(),393,0.670635,0.65073,0.694444,0.677802,0.688272,0.669393,0.555556,0.52761,False,0.015872666666666646,libras_move,2,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
824280,824280,13155480,2593,False,1,1,94,8.2e-05,0.708333,1.264162,97,SELU(),393,0.702381,0.682786,0.708333,0.69204,0.694444,0.674185,0.527778,0.496255,False,0.00925933333333336,libras_move,5,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
833562,833562,13164762,2693,False,2,2,94,8.1e-05,0.597222,1.381962,97,SELU(),393,0.694444,0.674358,0.597222,0.571615,0.675926,0.654618,0.527778,0.495425,False,0.06481466666666662,libras_move,0,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
836250,836250,13167450,2493,False,0,0,94,7.9e-05,0.694444,1.306389,97,SELU(),393,0.714286,0.699106,0.694444,0.680163,0.691358,0.677099,0.611111,0.597086,False,0.015285333333333298,libras_move,13,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
843566,843566,13174766,2993,False,5,5,94,8.1e-05,0.625,1.431318,94,SELU(),393,0.678571,0.661855,0.625,0.605242,0.66358,0.644622,0.611111,0.601128,False,0.035714000000000024,libras_move,14,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
850209,850209,13181409,2993,False,5,5,94,7.6e-05,0.652778,1.399076,92,SELU(),393,0.706349,0.687154,0.652778,0.633312,0.700617,0.680769,0.555556,0.534117,False,0.035714000000000024,libras_move,11,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
855156,855156,13186356,3193,False,7,7,94,8.1e-05,0.611111,1.306626,99,SELU(),393,0.670635,0.648841,0.611111,0.5871,0.666667,0.645051,0.694444,0.678163,False,0.03968266666666668,libras_move,4,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
859035,859035,13190235,3193,False,7,7,94,7.8e-05,0.708333,1.392484,94,SELU(),393,0.686508,0.666678,0.708333,0.694095,0.682099,0.663283,0.638889,0.618436,False,0.01748933333333332,libras_move,8,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
867416,867416,13198616,2893,False,4,4,94,8e-05,0.611111,1.380551,95,SELU(),393,0.690476,0.670614,0.611111,0.586352,0.679012,0.658221,0.583333,0.558655,False,0.05291000000000001,libras_move,10,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
873537,873537,13204737,2493,False,0,0,94,7e-05,0.597222,1.517369,76,SELU(),393,0.710317,0.69361,0.597222,0.580851,0.669753,0.652158,0.694444,0.683908,False,0.07539666666666663,libras_move,7,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
874057,874057,13205257,2993,False,5,5,94,7.9e-05,0.666667,1.483043,95,SELU(),393,0.674603,0.657849,0.666667,0.648624,0.666667,0.648951,0.583333,0.564287,False,0.0052906666666666284,libras_move,12,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
883533,883533,13214733,3093,False,6,6,94,8.1e-05,0.652778,1.355781,93,SELU(),393,0.702381,0.683898,0.652778,0.636116,0.685185,0.665737,0.638889,0.617284,False,0.03306866666666671,libras_move,3,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
890352,890352,13221552,2493,False,0,0,94,7.8e-05,0.597222,1.433382,92,SELU(),393,0.702381,0.685416,0.597222,0.571594,0.675926,0.656836,0.583333,0.563318,False,0.070106,libras_move,15,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
892100,892100,13223300,2993,False,5,5,94,7.9e-05,0.722222,1.309038,95,SELU(),393,0.698413,0.678793,0.722222,0.707643,0.697531,0.677671,0.611111,0.59132,False,0.01646066666666668,libras_move,1,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
901240,901240,13232440,2493,False,0,0,94,8e-05,0.555556,1.536592,95,SELU(),393,0.65873,0.638389,0.555556,0.530214,0.635802,0.614313,0.527778,0.508565,False,0.06878266666666666,libras_move,16,exp0090_politica_1_oracle_1m1l_nosbss,,,Global,Train,"[('train_overall_acc', 1), ('num_neurons', -1)]"
