,level_0,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,group,policy,mcdm_tuples
6,2280,2280,12333480,1018,False,2,2,19,9.1e-05,0.914286,0.240317,96,ReLU(),118,0.934959,0.859212,0.914286,0.818895,0.93038,0.84997,0.942857,0.877622,True,0.013781999999999961,ionosphere,17,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8997918240830525,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
12,7547,7547,12338747,1018,False,2,2,19,8.9e-05,0.942857,0.293213,95,ReLU(),118,0.926829,0.841915,0.942857,0.87831,0.93038,0.84997,0.942857,0.880705,True,0.010685333333333288,ionosphere,18,exp0090_politica_1_oracle_1m1l_nosbss,,,0.9066977530095801,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
11,11615,11615,12342815,918,False,1,1,19,7.8e-05,0.928571,0.258814,92,ReLU(),118,0.922764,0.834284,0.928571,0.845016,0.924051,0.836586,0.914286,0.822753,True,0.0038713333333333377,ionosphere,2,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8973315513630392,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
12,18794,18794,12349994,1418,False,6,6,19,8.8e-05,0.9,0.307493,94,ReLU(),118,0.930894,0.848698,0.9,0.79402,0.924051,0.835571,0.857143,0.708113,True,0.020595999999999986,ionosphere,5,exp0090_politica_1_oracle_1m1l_nosbss,,,0.882547766039996,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
19,23631,23631,12354831,1018,False,2,2,19,7.7e-05,0.929577,0.271109,94,ReLU(),118,0.918367,0.824339,0.929577,0.845145,0.920886,0.828831,0.942857,0.880705,False,0.0074733333333332945,ionosphere,0,exp0090_politica_1_oracle_1m1l_nosbss,,,0.896027702133434,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
33,28271,28271,12359471,1018,False,2,2,19,8.2e-05,0.914286,0.293254,95,ReLU(),118,0.918699,0.825729,0.914286,0.814532,0.917722,0.823228,0.914286,0.822753,False,0.002942,ionosphere,13,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8935228778297545,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
13,36135,36135,12367335,1518,False,7,7,19,8.6e-05,0.914286,0.304203,92,ReLU(),118,0.943089,0.877567,0.914286,0.818895,0.936709,0.864369,0.885714,0.75333,False,0.01920199999999994,ionosphere,14,exp0090_politica_1_oracle_1m1l_nosbss,,,0.901035203483281,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
195,40884,40884,12372084,1018,False,2,2,19,8e-05,0.942857,0.258178,77,ReLU(),118,0.918699,0.825729,0.942857,0.875595,0.924051,0.836586,0.914286,0.822753,False,0.016105333333333267,ionosphere,11,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8713862461869867,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
13,45922,45922,12377122,918,False,1,1,19,8.4e-05,0.942857,0.249781,96,ReLU(),118,0.926829,0.841784,0.942857,0.875595,0.936709,0.862604,0.914286,0.822753,True,0.010685333333333288,ionosphere,4,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8999023721218218,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
11,53968,53968,12385168,1418,False,6,6,19,9.4e-05,0.957143,0.232061,88,ReLU(),118,0.922764,0.832248,0.957143,0.910028,0.93038,0.84997,0.914286,0.822753,True,0.02291933333333329,ionosphere,8,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8936809421887213,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
101,60102,60102,12391302,1418,False,6,6,19,7.8e-05,0.873239,0.333788,96,ReLU(),118,0.930612,0.850661,0.873239,0.729197,0.917722,0.823228,0.828571,0.650444,False,0.038248666666666674,ionosphere,10,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8637506752436684,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
19,64805,64805,12396005,818,False,0,0,19,8.4e-05,0.887324,0.315746,99,ReLU(),118,0.926531,0.840645,0.887324,0.766687,0.917722,0.823228,0.971429,0.939651,True,0.026137999999999995,ionosphere,7,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8895537447195097,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
92,68646,68646,12399846,1418,False,6,6,19,8.4e-05,0.942857,0.268791,81,ReLU(),118,0.926829,0.843304,0.942857,0.875061,0.93038,0.84997,0.914286,0.815076,False,0.010685333333333288,ionosphere,12,exp0090_politica_1_oracle_1m1l_nosbss,,,0.878276016695801,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
56,73528,73528,12404728,1318,False,5,5,19,8.6e-05,0.928571,0.264869,91,ReLU(),118,0.934959,0.859212,0.928571,0.848528,0.933544,0.856674,0.857143,0.708113,False,0.004258666666666633,ionosphere,3,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8756988281165251,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
40,81237,81237,12412437,1318,False,5,5,19,7.9e-05,0.9,0.326492,93,ReLU(),118,0.922764,0.832248,0.9,0.787113,0.917722,0.822098,0.914286,0.822753,False,0.015176000000000004,ionosphere,15,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8894396315192935,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
18,88448,88448,12419648,1518,False,7,7,19,8.7e-05,0.885714,0.317931,97,ReLU(),118,0.930894,0.853488,0.885714,0.759841,0.920886,0.832689,0.885714,0.75333,True,0.030119999999999997,ionosphere,1,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8825485791082169,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
43,93432,93432,12424632,1518,False,7,7,19,8.4e-05,0.885714,0.3163,99,ReLU(),118,0.926829,0.840943,0.885714,0.765375,0.917722,0.823228,0.942857,0.880705,False,0.027410000000000007,ionosphere,16,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8942931289996205,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
73,98311,98311,12429511,1018,False,2,2,19,8.2e-05,0.9,0.263604,96,ReLU(),118,0.934959,0.860407,0.9,0.789352,0.927215,0.844438,0.828571,0.630081,False,0.023305999999999976,ionosphere,6,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8711664891076867,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
73,103681,103681,12434881,2832,False,4,4,33,3.9e-05,0.772727,0.509922,84,SELU(),332,0.743494,0.407913,0.772727,0.485373,0.754335,0.449427,0.802632,0.551297,False,0.01948866666666671,diabetes,17,exp0090_politica_1_oracle_1m1l_nosbss,,,0.825164014946759,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
82,109755,109755,12440955,2832,False,4,4,33,3.9e-05,0.751634,0.545971,94,SELU(),332,0.782931,0.512813,0.751634,0.427907,0.783237,0.505499,0.723684,0.37018,True,0.021068666666666624,diabetes,18,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8296570465481771,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
35,113151,113151,12444351,2732,False,3,3,33,3.5e-05,0.772727,0.539029,92,SELU(),332,0.765799,0.46272,0.772727,0.482979,0.778902,0.495064,0.802632,0.544714,True,0.008735333333333317,diabetes,2,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8448073531343264,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
12,120793,120793,12451993,2532,False,1,1,33,3.8e-05,0.798701,0.537188,98,SELU(),332,0.763941,0.461866,0.798701,0.568568,0.763006,0.501882,0.828947,0.632547,True,0.023796666666666688,diabetes,5,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8604803454069533,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
112,125408,125408,12456608,3132,False,7,7,33,4e-05,0.738562,0.534447,93,SELU(),332,0.760668,0.453236,0.738562,0.400448,0.760116,0.449347,0.710526,0.307929,False,0.014737333333333305,diabetes,0,exp0090_politica_1_oracle_1m1l_nosbss,,,0.8202842107123534,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
258,130351,130351,12461551,2632,False,2,2,33,3.9e-05,0.75974,0.587528,80,SELU(),332,0.752788,0.435001,0.75974,0.445606,0.74422,0.40662,0.75,0.408977,False,0.010346666666666652,diabetes,13,exp0090_politica_1_oracle_1m1l_nosbss,,,0.80938271650688,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
47,138671,138671,12469871,3132,False,7,7,33,3.9e-05,0.79085,0.506604,86,SELU(),332,0.745826,0.427772,0.79085,0.519138,0.763006,0.459242,0.763158,0.444335,True,0.030016000000000043,diabetes,14,exp0090_politica_1_oracle_1m1l_nosbss,,,0.84157668429169,Global,TTVHTNE,"[('train_overall_acc', 1), ('validation_overall_acc', 1), ('holdout_overall_acc', 1), ('test_overall_acc', 1), ('num_neurons', -1), ('epoch', 1)]"
