,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
1909597,2010397,16559197,1095,False,2,2,96,5.3e-05,0.8,0.506585,92,ReLU(),195,0.888571,0.727533,0.8,0.519381,0.87,0.682073,0.72,0.296351,True,0.059047333333333306,credit-g,16,exp0090_politica_1_oracle_1m1l,,,0.5866720291789767,Train
1914609,2015409,16564209,1398,False,5,5,99,5.4e-05,0.77,0.499543,98,ReLU(),198,0.888571,0.727533,0.77,0.43282,0.862222,0.662605,0.72,0.296351,True,0.07904733333333332,credit-g,6,exp0090_politica_1_oracle_1m1l,,,0.5870174605771004,Train
1920639,2021439,16570239,3870,False,6,6,71,7.6e-05,0.95283,0.113017,98,GELU(approximate=False),470,1.0,1.0,0.95283,0.597324,0.989518,0.922745,1.0,1.0,False,0.0314466666666667,climate-model-simulation-crashes(4),17,exp0090_politica_1_oracle_1m1l,,,0.6694956123809133,Train
1926023,2026823,16575623,3655,False,4,4,56,7.6e-05,0.962264,0.128327,98,GELU(approximate=False),455,1.0,1.0,0.962264,0.70277,0.991614,0.938783,0.962264,0.693103,False,0.025157333333333327,climate-model-simulation-crashes(4),18,exp0090_politica_1_oracle_1m1l,,,0.7256547921672594,Train
1930950,2031750,16580550,3554,False,3,3,55,7.8e-05,0.971698,0.118021,91,GELU(approximate=False),454,1.0,1.0,0.971698,0.77874,0.993711,0.954187,0.981132,0.857321,True,0.018868000000000034,climate-model-simulation-crashes(4),2,exp0090_politica_1_oracle_1m1l,,,0.7218092230381461,Train
1937335,2038135,16586935,2150,False,5,5,51,7.1e-05,0.962264,0.136507,98,LeakyReLU(negative_slope=0.01),250,1.0,1.0,0.962264,0.693103,0.991614,0.938562,0.962264,0.693103,True,0.025157333333333327,climate-model-simulation-crashes(4),5,exp0090_politica_1_oracle_1m1l,,,0.7466187354498532,Train
1943116,2043916,16592716,3544,False,3,3,45,8.9e-05,0.95283,0.157625,98,GELU(approximate=False),444,1.0,1.0,0.95283,0.597324,0.989518,0.922745,1.0,1.0,True,0.0314466666666667,climate-model-simulation-crashes(4),0,exp0090_politica_1_oracle_1m1l,,,0.7723321194733224,Train
1948654,2049454,16598254,1663,False,0,0,64,6.7e-05,0.943396,0.142688,99,LeakyReLU(negative_slope=0.01),263,1.0,1.0,0.943396,0.548219,0.987421,0.907936,0.962264,0.693103,False,0.03773599999999999,climate-model-simulation-crashes(4),13,exp0090_politica_1_oracle_1m1l,,,0.6956399956816833,Train
1954313,2055113,16603913,1554,False,7,7,55,6.5e-05,0.943396,0.150323,99,ReLU(),154,1.0,1.0,0.943396,0.485363,0.987421,0.906724,0.962264,0.693103,True,0.03773599999999999,climate-model-simulation-crashes(4),14,exp0090_politica_1_oracle_1m1l,,,0.7305860171714506,Train
1959728,2060528,16609328,868,False,0,0,69,6.2e-05,0.95283,0.130535,95,ReLU(),168,1.0,1.0,0.95283,0.597324,0.989518,0.922745,0.962264,0.693103,False,0.0314466666666667,climate-model-simulation-crashes(4),11,exp0090_politica_1_oracle_1m1l,,,0.6729859837176082,Train
1965463,2066263,16615063,3753,False,5,5,54,8e-05,0.943396,0.170943,98,GELU(approximate=False),453,1.0,1.0,0.943396,0.485363,0.987421,0.906724,0.962264,0.693103,False,0.03773599999999999,climate-model-simulation-crashes(4),4,exp0090_politica_1_oracle_1m1l,,,0.7341540574472559,Train
1970686,2071486,16620286,850,False,0,0,51,6.8e-05,0.962264,0.122197,94,ReLU(),150,1.0,1.0,0.962264,0.693103,0.991614,0.938562,0.962264,0.693103,True,0.025157333333333327,climate-model-simulation-crashes(4),8,exp0090_politica_1_oracle_1m1l,,,0.7420438449503612,Train
1976327,2077127,16625927,1585,False,7,7,86,6.3e-05,0.962264,0.154886,94,ReLU(),185,1.0,1.0,0.962264,0.693103,0.991614,0.938562,0.943396,0.485363,False,0.025157333333333327,climate-model-simulation-crashes(4),10,exp0090_politica_1_oracle_1m1l,,,0.6171111914229914,Train
1982305,2083105,16631905,1170,False,3,3,71,6e-05,0.943396,0.140639,88,ReLU(),170,1.0,1.0,0.943396,0.485363,0.987421,0.906724,0.962264,0.693103,False,0.03773599999999999,climate-model-simulation-crashes(4),7,exp0090_politica_1_oracle_1m1l,,,0.6559464953792921,Train
1987896,2088696,16637496,1658,False,0,0,59,7e-05,0.943396,0.139885,96,LeakyReLU(negative_slope=0.01),258,1.0,1.0,0.943396,0.505683,0.987421,0.906838,0.962264,0.693103,False,0.03773599999999999,climate-model-simulation-crashes(4),12,exp0090_politica_1_oracle_1m1l,,,0.7119594878890046,Train
1993058,2093858,16642658,2156,False,5,5,57,6.9e-05,0.971698,0.100483,96,LeakyReLU(negative_slope=0.01),256,1.0,1.0,0.971698,0.77874,0.993711,0.954187,0.962264,0.693103,False,0.018868000000000034,climate-model-simulation-crashes(4),3,exp0090_politica_1_oracle_1m1l,,,0.7199042211037272,Train
1999106,2099906,16648706,856,False,0,0,57,6.5e-05,0.95283,0.113946,98,ReLU(),156,1.0,1.0,0.95283,0.597324,0.989518,0.922745,0.962264,0.693103,False,0.0314466666666667,climate-model-simulation-crashes(4),15,exp0090_politica_1_oracle_1m1l,,,0.7215813607118782,Train
2004686,2105486,16654286,2058,False,4,4,59,6.9e-05,0.95283,0.105158,99,LeakyReLU(negative_slope=0.01),258,1.0,1.0,0.95283,0.643063,0.989518,0.924023,0.943396,0.485363,False,0.0314466666666667,climate-model-simulation-crashes(4),1,exp0090_politica_1_oracle_1m1l,,,0.7148739708616099,Train
2010175,2110975,16659775,3965,False,7,7,66,7.7e-05,0.962264,0.096247,98,GELU(approximate=False),465,1.0,1.0,0.962264,0.693103,0.991614,0.938562,0.943396,0.548219,False,0.025157333333333327,climate-model-simulation-crashes(4),16,exp0090_politica_1_oracle_1m1l,,,0.6873515030288507,Train
2014297,2115097,16663897,854,False,0,0,55,6.4e-05,0.981132,0.095873,98,ReLU(),154,1.0,1.0,0.981132,0.857321,0.995807,0.969629,0.962264,0.693103,True,0.012578666666666663,climate-model-simulation-crashes(4),6,exp0090_politica_1_oracle_1m1l,,,0.7302851468952168,Train
2018414,2119214,16668014,3257,False,0,0,58,,0.719298,,8,GELU(approximate=False),457,0.744361,0.274608,0.719298,0.0,0.719298,0.0,0.719298,0.0,False,0.016708666666666705,ilpd,17,exp0090_politica_1_oracle_1m1l,,,0.6656056576867675,Train
2022701,2123501,16672301,1592,False,7,7,93,3.7e-05,0.719298,0.582046,1,ReLU(),192,0.736842,0.200799,0.719298,0.0,0.717349,0.008983,0.719298,0.0,False,0.012995333333333322,ilpd,18,exp0090_politica_1_oracle_1m1l,,,0.48688525719432707,Train
2027909,2128709,16677509,3876,False,6,6,77,4e-05,0.736842,0.535918,11,GELU(approximate=False),476,0.739348,0.246035,0.736842,0.231008,0.734893,0.226487,0.754386,0.305257,False,0.0029699999999999913,ilpd,2,exp0090_politica_1_oracle_1m1l,,,0.5618131193507547,Train
2034705,2135505,16684305,4832,False,0,0,33,4e-05,0.719298,0.566876,11,Tanh(),632,0.744361,0.314059,0.719298,0.265279,0.740741,0.306721,0.631579,-0.008678,True,0.016708666666666705,ilpd,5,exp0090_politica_1_oracle_1m1l,,,0.7797651520462197,Train
2040025,2140825,16689625,2068,False,4,4,69,3.7e-05,0.736842,0.565108,4,LeakyReLU(negative_slope=0.01),268,0.75188,0.290799,0.736842,0.220345,0.738791,0.229092,0.684211,-0.119125,False,0.01002533333333333,ilpd,0,exp0090_politica_1_oracle_1m1l,,,0.5296443455290271,Train
2045513,2146313,16695113,1928,False,3,3,29,,0.719298,,3,LeakyReLU(negative_slope=0.01),228,0.746867,0.254846,0.719298,0.0,0.719298,0.0,0.719298,0.0,False,0.018379333333333303,ilpd,13,exp0090_politica_1_oracle_1m1l,,,0.8172277532189579,Train
2051839,2152639,16701439,1351,False,5,5,52,3.8e-05,0.719298,0.596495,4,ReLU(),151,0.744361,0.243252,0.719298,0.115033,0.736842,0.203994,0.701754,-0.083478,False,0.016708666666666705,ilpd,14,exp0090_politica_1_oracle_1m1l,,,0.7009160788925276,Train
2056900,2157700,16706500,2097,False,4,4,98,3.8e-05,0.72807,0.559847,3,LeakyReLU(negative_slope=0.01),297,0.744361,0.244631,0.72807,0.150589,0.727096,0.141907,0.701754,-0.083478,False,0.011510000000000057,ilpd,11,exp0090_politica_1_oracle_1m1l,,,0.4975712467756791,Train
2062078,2162878,16711678,5462,False,6,6,63,,0.719298,,3,Tanh(),662,0.739348,0.26143,0.719298,0.0,0.719298,0.0,0.719298,0.0,False,0.013366666666666674,ilpd,4,exp0090_politica_1_oracle_1m1l,,,0.6679074802594165,Train
2067339,2168139,16716939,1476,False,6,6,77,,0.719298,,1,ReLU(),176,0.741855,0.228412,0.719298,0.0,0.719298,0.0,0.719298,0.0,False,0.015038000000000032,ilpd,8,exp0090_politica_1_oracle_1m1l,,,0.6129696877499861,Train
2074150,2174950,16723750,3251,False,0,0,52,3.8e-05,0.719298,0.615937,1,GELU(approximate=False),451,0.744361,0.2804,0.719298,0.265279,0.734893,0.257607,0.701754,0.082327,False,0.016708666666666705,ilpd,10,exp0090_politica_1_oracle_1m1l,,,0.5091941254076324,Train
2079381,2180181,16728981,183,False,1,1,84,,0.719298,,2,Identity(),83,0.746867,0.276075,0.719298,0.0,0.719298,0.0,0.719298,0.0,False,0.018379333333333303,ilpd,7,exp0090_politica_1_oracle_1m1l,,,0.4964371315523522,Train
2084955,2185755,16734555,1094,False,2,2,95,,0.719298,,3,ReLU(),194,0.746867,0.256249,0.719298,0.0,0.719298,0.0,0.719298,0.0,False,0.018379333333333303,ilpd,12,exp0090_politica_1_oracle_1m1l,,,0.5513499976339505,Train
2091409,2192209,16741009,2139,False,5,5,40,3.6e-05,0.736842,0.606443,2,LeakyReLU(negative_slope=0.01),239,0.764411,0.328905,0.736842,0.199162,0.744639,0.241998,0.736842,0.213913,True,0.018379333333333303,ilpd,3,exp0090_politica_1_oracle_1m1l,,,0.5385082711704012,Train
2095428,2196228,16745028,1115,False,3,3,16,4.6e-05,0.754386,0.606097,4,ReLU(),115,0.749373,0.267328,0.754386,0.289883,0.756335,0.29595,0.719298,0.0,True,0.004641333333333349,ilpd,15,exp0090_politica_1_oracle_1m1l,,,0.635681515946973,Train
2100931,2201731,16750531,5212,False,4,4,13,,0.719298,,0,Tanh(),612,0.744361,0.240759,0.719298,0.0,0.719298,0.0,0.719298,0.0,False,0.016708666666666705,ilpd,1,exp0090_politica_1_oracle_1m1l,,,0.5394694746591052,Train
2107713,2208513,16757313,844,False,0,0,45,4.1e-05,0.763158,0.560938,10,ReLU(),144,0.744361,0.251033,0.763158,0.324781,0.748538,0.266351,0.719298,0.093066,True,0.012531333333333302,ilpd,16,exp0090_politica_1_oracle_1m1l,,,0.7630890807868779,Train
2112480,2213280,16762080,2230,False,6,6,31,3.8e-05,0.72807,0.609055,4,LeakyReLU(negative_slope=0.01),230,0.741855,0.250559,0.72807,0.179082,0.734893,0.213908,0.666667,-0.147242,True,0.009190000000000031,ilpd,6,exp0090_politica_1_oracle_1m1l,,,0.772823220087066,Train
2117181,2217981,16766781,1996,False,3,3,97,7.2e-05,0.941667,0.178888,93,LeakyReLU(negative_slope=0.01),296,0.942857,0.898009,0.941667,0.896647,0.942593,0.897619,0.933333,0.880146,True,0.0007933333333332756,balance-scale,17,exp0090_politica_1_oracle_1m1l,,,0.585491007725621,Train
2126811,2227611,16776411,1582,False,7,7,83,7.3e-05,0.916667,0.195483,97,ReLU(),182,0.942857,0.898254,0.916667,0.850538,0.937037,0.887693,0.95,0.911445,False,0.017459999999999958,balance-scale,18,exp0090_politica_1_oracle_1m1l,,,0.6294350839394324,Train
2132609,2233409,16782209,1097,False,2,2,98,6.8e-05,0.925,0.21747,97,ReLU(),197,0.95,0.910974,0.925,0.866116,0.944444,0.900988,0.933333,0.879686,True,0.016666666666666607,balance-scale,2,exp0090_politica_1_oracle_1m1l,,,0.5882592222276509,Train
2137312,2238112,16786912,2091,False,4,4,92,7e-05,0.933333,0.197016,97,LeakyReLU(negative_slope=0.01),291,0.945238,0.902488,0.933333,0.880443,0.942593,0.897547,0.95,0.912428,False,0.007936666666666703,balance-scale,5,exp0090_politica_1_oracle_1m1l,,,0.6036542440090905,Train
2139498,2240298,16789098,985,False,1,1,86,7.4e-05,0.941667,0.193049,95,ReLU(),185,0.942857,0.89806,0.941667,0.895824,0.942593,0.897559,0.95,0.911445,True,0.0007933333333332756,balance-scale,0,exp0090_politica_1_oracle_1m1l,,,0.618111510120286,Train
2150235,2251035,16799835,2299,False,6,6,100,7.4e-05,0.916667,0.211746,93,LeakyReLU(negative_slope=0.01),299,0.952381,0.915324,0.916667,0.851181,0.944444,0.900934,0.966667,0.941267,True,0.02380933333333335,balance-scale,13,exp0090_politica_1_oracle_1m1l,,,0.5779727390617933,Train
2152521,2253321,16802121,1196,False,3,3,97,6.4e-05,0.933333,0.185446,91,ReLU(),196,0.945238,0.902359,0.933333,0.881026,0.942593,0.897619,0.933333,0.879686,False,0.007936666666666703,balance-scale,14,exp0090_politica_1_oracle_1m1l,,,0.5826779764215817,Train
2160936,2261736,16810536,1390,False,5,5,91,7.1e-05,0.925,0.182334,98,ReLU(),190,0.947619,0.906699,0.925,0.865405,0.942593,0.897583,0.933333,0.880443,True,0.015079333333333297,balance-scale,11,exp0090_politica_1_oracle_1m1l,,,0.6079860171915288,Train
2166951,2267751,16816551,1087,False,2,2,88,7.5e-05,0.916667,0.201221,99,ReLU(),187,0.947619,0.907196,0.916667,0.850017,0.940741,0.894349,0.95,0.911445,True,0.020634666666666652,balance-scale,4,exp0090_politica_1_oracle_1m1l,,,0.6171194596427249,Train
2170780,2271580,16820380,999,False,1,1,100,7e-05,0.933333,0.202187,97,ReLU(),199,0.947619,0.906624,0.933333,0.881026,0.944444,0.900892,0.966667,0.940775,True,0.009524000000000013,balance-scale,8,exp0090_politica_1_oracle_1m1l,,,0.5832839975550396,Train
2172913,2273713,16822513,1386,False,5,5,87,7.7e-05,0.941667,0.194402,97,ReLU(),186,0.942857,0.897861,0.941667,0.896892,0.942593,0.897583,0.933333,0.880146,True,0.0007933333333332756,balance-scale,10,exp0090_politica_1_oracle_1m1l,,,0.6180677878268387,Train
2182671,2283471,16832271,2291,False,6,6,92,6.6e-05,0.925,0.223728,80,LeakyReLU(negative_slope=0.01),291,0.942857,0.898492,0.925,0.865405,0.938889,0.891082,0.916667,0.850893,False,0.0119046666666666,balance-scale,7,exp0090_politica_1_oracle_1m1l,,,0.5777713966553661,Train
2185286,2286086,16834886,1683,False,0,0,84,7.3e-05,0.933333,0.184958,92,LeakyReLU(negative_slope=0.01),283,0.940476,0.893964,0.933333,0.88175,0.938889,0.890975,0.95,0.911445,True,0.004762000000000007,balance-scale,12,exp0090_politica_1_oracle_1m1l,,,0.6193710711113924,Train
2194909,2295709,16844509,1185,False,3,3,86,7.1e-05,0.925,0.190049,99,ReLU(),185,0.945238,0.903024,0.925,0.865642,0.940741,0.894737,0.933333,0.883883,True,0.013491999999999985,balance-scale,3,exp0090_politica_1_oracle_1m1l,,,0.6231402122695116,Train
2197566,2298366,16847166,2091,False,4,4,92,7.4e-05,0.933333,0.171782,99,LeakyReLU(negative_slope=0.01),291,0.942857,0.898238,0.933333,0.881267,0.940741,0.894307,0.95,0.910167,True,0.006349333333333318,balance-scale,15,exp0090_politica_1_oracle_1m1l,,,0.6064618381255188,Train
2204809,2305609,16854409,1494,False,6,6,95,7.4e-05,0.925,0.196539,96,ReLU(),194,0.947619,0.906699,0.925,0.865642,0.942593,0.897583,0.966667,0.941267,True,0.015079333333333297,balance-scale,1,exp0090_politica_1_oracle_1m1l,,,0.5946922450271708,Train
2210523,2311323,16860123,1780,False,1,1,81,7.3e-05,0.925,0.213094,93,LeakyReLU(negative_slope=0.01),280,0.942857,0.898099,0.925,0.865292,0.938889,0.89073,0.933333,0.880146,True,0.0119046666666666,balance-scale,16,exp0090_politica_1_oracle_1m1l,,,0.6305451471996374,Train
2216707,2317507,16866307,2196,False,5,5,97,7.1e-05,0.925,0.225231,91,LeakyReLU(negative_slope=0.01),296,0.945238,0.902469,0.925,0.865226,0.942593,0.897303,0.933333,0.880146,True,0.013491999999999985,balance-scale,6,exp0090_politica_1_oracle_1m1l,,,0.5821973064528704,Train
2615068,2816668,17365468,3695,False,4,4,96,8.9e-05,0.85,0.54959,92,GELU(approximate=False),495,0.97619,0.974703,0.85,0.840537,0.944444,0.94078,0.8,0.789483,False,0.08412666666666668,libras_move,17,exp0090_politica_1_oracle_1m1l,,,0.5850385096053804,Train
2620699,2822299,17371099,3999,False,7,7,100,9.3e-05,0.833333,0.530325,99,GELU(approximate=False),499,0.980952,0.979711,0.833333,0.824625,0.948148,0.944833,0.8,0.792345,True,0.0984126666666667,libras_move,18,exp0090_politica_1_oracle_1m1l,,,0.5852911357299326,Train
2222044,2322844,16871644,3783,False,5,5,84,9.6e-05,0.883333,0.59711,94,GELU(approximate=False),483,0.980952,0.979735,0.883333,0.877353,0.959259,0.956518,0.7,0.684298,False,0.06507933333333334,libras_move,2,exp0090_politica_1_oracle_1m1l,,,0.6230752119981694,Train
2228448,2329248,16878048,1999,False,3,3,100,9.1e-05,0.85,0.533238,99,LeakyReLU(negative_slope=0.01),299,0.985714,0.984766,0.85,0.840287,0.955556,0.952479,0.8,0.788536,False,0.090476,libras_move,5,exp0090_politica_1_oracle_1m1l,,,0.5853031081429614,Train
2233614,2334414,16883214,2083,False,4,4,84,9.4e-05,0.9,0.503028,95,LeakyReLU(negative_slope=0.01),283,0.97619,0.974608,0.9,0.893922,0.959259,0.956518,0.733333,0.717712,False,0.05079333333333332,libras_move,0,exp0090_politica_1_oracle_1m1l,,,0.6234211137132519,Train
2239367,2340167,16888967,3297,False,0,0,98,9.1e-05,0.916667,0.472507,97,GELU(approximate=False),497,0.980952,0.979711,0.916667,0.912618,0.962963,0.960501,0.733333,0.721187,False,0.04285666666666669,libras_move,13,exp0090_politica_1_oracle_1m1l,,,0.587764839950372,Train
2245270,2346070,16894870,3898,False,6,6,99,8.9e-05,0.85,0.69002,91,GELU(approximate=False),498,0.97619,0.974561,0.85,0.843818,0.948148,0.944806,0.7,0.684298,False,0.08412666666666668,libras_move,14,exp0090_politica_1_oracle_1m1l,,,0.5759964007936955,Train
2251135,2351935,16900735,1988,False,3,3,89,9.5e-05,0.85,0.62346,96,LeakyReLU(negative_slope=0.01),288,0.990476,0.989844,0.85,0.840788,0.955556,0.952465,0.766667,0.757247,False,0.0936506666666667,libras_move,11,exp0090_politica_1_oracle_1m1l,,,0.6100499733809766,Train
2255761,2356561,16905361,3975,False,7,7,76,0.000102,0.9,0.470014,98,GELU(approximate=False),475,0.971429,0.9696,0.9,0.894723,0.955556,0.952619,0.766667,0.755415,True,0.04761933333333331,libras_move,4,exp0090_politica_1_oracle_1m1l,,,0.6533260394233241,Train
2262122,2362922,16911722,1182,False,3,3,83,9.7e-05,0.816667,0.627289,97,ReLU(),182,0.97619,0.974703,0.816667,0.805733,0.940741,0.936811,0.8,0.789483,False,0.10634866666666665,libras_move,8,exp0090_politica_1_oracle_1m1l,,,0.6285160117659321,Train
2264114,2364914,16913714,1694,False,0,0,95,8.9e-05,0.95,0.466957,92,LeakyReLU(negative_slope=0.01),294,0.97619,0.97475,0.95,0.947275,0.97037,0.96851,0.833333,0.825368,True,0.01746000000000003,libras_move,10,exp0090_politica_1_oracle_1m1l,,,0.589281274239956,Train
2273483,2374283,16923083,3470,False,2,2,71,0.000104,0.816667,0.739312,95,GELU(approximate=False),470,0.97619,0.974561,0.816667,0.806941,0.940741,0.936811,0.766667,0.754505,False,0.10634866666666665,libras_move,7,exp0090_politica_1_oracle_1m1l,,,0.6648750685245243,Train
2278004,2378804,16927604,981,False,1,1,82,9.5e-05,0.866667,0.582046,92,ReLU(),181,0.985714,0.984766,0.866667,0.858678,0.959259,0.956504,0.766667,0.757247,True,0.07936466666666668,libras_move,12,exp0090_politica_1_oracle_1m1l,,,0.62644440216441,Train
2284418,2385218,16934018,1780,False,1,1,81,9.6e-05,0.866667,0.589458,92,LeakyReLU(negative_slope=0.01),280,0.980952,0.979711,0.866667,0.858421,0.955556,0.952465,0.8,0.791387,True,0.07619000000000005,libras_move,3,exp0090_politica_1_oracle_1m1l,,,0.6285342155124847,Train
2290137,2390937,16939737,1580,False,7,7,81,8.9e-05,0.866667,0.635347,81,ReLU(),180,0.97619,0.97494,0.866667,0.861772,0.951852,0.94939,0.7,0.680193,False,0.07301533333333336,libras_move,15,exp0090_politica_1_oracle_1m1l,,,0.6113797380351502,Train
2295952,2396752,16945552,3276,False,0,0,77,9.9e-05,0.833333,0.755031,94,GELU(approximate=False),476,0.980952,0.979663,0.833333,0.82512,0.948148,0.944792,0.7,0.685128,False,0.0984126666666667,libras_move,1,exp0090_politica_1_oracle_1m1l,,,0.6426834033594734,Train
2298384,2399184,16947984,1799,False,1,1,100,8.4e-05,0.933333,0.441472,86,LeakyReLU(negative_slope=0.01),299,0.97619,0.974632,0.933333,0.929402,0.966667,0.964399,0.833333,0.824378,True,0.028571333333333355,libras_move,16,exp0090_politica_1_oracle_1m1l,,,0.5677254899073325,Train
2304151,2404951,16953751,3790,False,5,5,91,9.4e-05,0.933333,0.391231,98,GELU(approximate=False),490,0.97619,0.974608,0.933333,0.929679,0.966667,0.964399,0.733333,0.718576,True,0.028571333333333355,libras_move,6,exp0090_politica_1_oracle_1m1l,,,0.6079860171915288,Train
2412074,2512874,17061674,1134,False,3,3,35,5.3e-05,0.797297,0.458152,78,ReLU(),134,0.810811,0.384232,0.797297,0.347935,0.807808,0.377507,0.810811,0.386503,True,0.009009333333333277,blood-transfusion-service-center,17,exp0090_politica_1_oracle_1m1l,,,0.7797044171212734,Train
2415002,2515802,17064602,882,False,0,0,83,4.3e-05,0.810811,0.45496,85,ReLU(),182,0.816602,0.408582,0.810811,0.394919,0.815315,0.40536,0.810811,0.386503,False,0.0038606666666667344,blood-transfusion-service-center,18,exp0090_politica_1_oracle_1m1l,,,0.6123320839530642,Train
2424630,2525430,17074230,2070,False,4,4,71,4.7e-05,0.783784,0.453186,95,LeakyReLU(negative_slope=0.01),270,0.814672,0.392757,0.783784,0.288217,0.807808,0.368246,0.810811,0.372328,False,0.020591999999999944,blood-transfusion-service-center,2,exp0090_politica_1_oracle_1m1l,,,0.665664225253982,Train
2425186,2525986,17074786,2097,False,4,4,98,4.5e-05,0.817568,0.490874,97,LeakyReLU(negative_slope=0.01),297,0.814672,0.402692,0.817568,0.402049,0.815315,0.402081,0.810811,0.386503,False,0.0019306666666666732,blood-transfusion-service-center,5,exp0090_politica_1_oracle_1m1l,,,0.5879422610792895,Train
2435071,2535871,17084671,2147,False,5,5,48,5.5e-05,0.790541,0.455136,83,LeakyReLU(negative_slope=0.01),247,0.814672,0.394568,0.790541,0.318602,0.809309,0.376536,0.783784,0.288217,True,0.01608733333333327,blood-transfusion-service-center,0,exp0090_politica_1_oracle_1m1l,,,0.737184506045844,Train
2439899,2540699,17089499,2078,False,4,4,79,4.6e-05,0.824324,0.450645,85,LeakyReLU(negative_slope=0.01),278,0.80888,0.373679,0.824324,0.430598,0.812312,0.386164,0.797297,0.327143,False,0.010295999999999935,blood-transfusion-service-center,13,exp0090_politica_1_oracle_1m1l,,,0.6248119558796236,Train
2446981,2547781,17096581,1677,False,0,0,78,4.6e-05,0.783784,0.481026,94,LeakyReLU(negative_slope=0.01),277,0.818533,0.412708,0.783784,0.300951,0.810811,0.388314,0.810811,0.386503,True,0.023165999999999947,blood-transfusion-service-center,14,exp0090_politica_1_oracle_1m1l,,,0.6412295412287785,Train
2451000,2551800,17100600,2020,False,4,4,21,6.3e-05,0.804054,0.47149,97,LeakyReLU(negative_slope=0.01),220,0.818533,0.410921,0.804054,0.357386,0.815315,0.398989,0.783784,0.288217,True,0.009652666666666606,blood-transfusion-service-center,11,exp0090_politica_1_oracle_1m1l,,,0.8881068553394547,Train
2458137,2558937,17107737,1751,False,1,1,52,4.9e-05,0.790541,0.466079,97,LeakyReLU(negative_slope=0.01),251,0.820463,0.417341,0.790541,0.295603,0.812312,0.386164,0.783784,0.288217,True,0.019948000000000004,blood-transfusion-service-center,4,exp0090_politica_1_oracle_1m1l,,,0.7411645853913919,Train
2463588,2564388,17113188,1939,False,3,3,40,4.8e-05,0.790541,0.476249,60,LeakyReLU(negative_slope=0.01),239,0.822394,0.423898,0.790541,0.307011,0.815315,0.397522,0.797297,0.327143,True,0.021235333333333273,blood-transfusion-service-center,8,exp0090_politica_1_oracle_1m1l,,,0.7016552430946489,Train
2464651,2565451,17114251,866,False,0,0,67,4.6e-05,0.817568,0.459156,85,ReLU(),166,0.814672,0.39847,0.817568,0.402049,0.815315,0.398989,0.797297,0.327143,True,0.0019306666666666732,blood-transfusion-service-center,10,exp0090_politica_1_oracle_1m1l,,,0.6660974536789628,Train
2474591,2575391,17124191,2076,False,4,4,77,4.8e-05,0.797297,0.477811,59,LeakyReLU(negative_slope=0.01),276,0.822394,0.425366,0.797297,0.33736,0.816817,0.405324,0.783784,0.288217,True,0.016731333333333282,blood-transfusion-service-center,7,exp0090_politica_1_oracle_1m1l,,,0.5777678699521408,Train
2480228,2581028,17129828,1993,False,3,3,94,4.5e-05,0.790541,0.483388,77,LeakyReLU(negative_slope=0.01),293,0.818533,0.412708,0.790541,0.295603,0.815315,0.40051,0.810811,0.386503,True,0.01866133333333327,blood-transfusion-service-center,12,exp0090_politica_1_oracle_1m1l,,,0.5678245272656158,Train
2482335,2583135,17131935,1588,False,7,7,89,4.8e-05,0.810811,0.463806,91,ReLU(),188,0.818533,0.412708,0.810811,0.37887,0.816817,0.405324,0.783784,0.288217,True,0.005148000000000004,blood-transfusion-service-center,3,exp0090_politica_1_oracle_1m1l,,,0.6042532192981938,Train
2491282,2592082,17140882,1583,False,7,7,84,5e-05,0.790541,0.475908,73,ReLU(),183,0.816602,0.399399,0.790541,0.295603,0.810811,0.376548,0.77027,0.223687,True,0.017374,blood-transfusion-service-center,15,exp0090_politica_1_oracle_1m1l,,,0.587820532416577,Train
2497018,2597818,17146618,2295,False,6,6,96,4.5e-05,0.797297,0.451831,67,LeakyReLU(negative_slope=0.01),295,0.820463,0.418972,0.797297,0.33736,0.815315,0.40051,0.783784,0.288217,True,0.015444000000000013,blood-transfusion-service-center,1,exp0090_politica_1_oracle_1m1l,,,0.5440363446066252,Train
2502387,2603187,17151987,1179,False,3,3,80,4.4e-05,0.797297,0.44924,81,ReLU(),179,0.816602,0.401039,0.797297,0.327143,0.809309,0.374806,0.783784,0.288217,False,0.012870000000000012,blood-transfusion-service-center,16,exp0090_politica_1_oracle_1m1l,,,0.6136308412583634,Train
2505597,2606397,17155197,2043,False,4,4,44,5.5e-05,0.810811,0.487024,91,LeakyReLU(negative_slope=0.01),243,0.818533,0.410921,0.810811,0.386503,0.816817,0.405324,0.797297,0.327143,True,0.005148000000000004,blood-transfusion-service-center,6,exp0090_politica_1_oracle_1m1l,,,0.7690737714163609,Train
2511622,2612422,17161222,5108,False,3,3,9,6.7e-05,0.916667,0.287606,92,Tanh(),608,1.0,1.0,0.916667,0.8125,0.981481,0.958333,0.75,0.478091,True,0.055555333333333325,lsvt,17,exp0090_politica_1_oracle_1m1l,,,0.9379584566605429,Train
