,level_0,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
0,1900512,2001312,16550112,606,False,6,6,7,7.6e-05,0.765,0.500697,99,Identity(),6,0.782857,0.455886,0.765,0.40916,0.778889,0.445526,0.77,0.406063,True,0.011904666666666675,credit-g,1,exp0090_politica_1_oracle_1m1l,,,0.9172203552191492,topsis_pareto_oracle
0,1908468,2009268,16558068,2500,False,1,1,1,0.000282,0.8,0.462674,98,SELU(),300,0.767143,0.410311,0.8,0.495176,0.774444,0.429063,0.78,0.436436,True,0.021904666666666683,credit-g,16,exp0090_politica_1_oracle_1m1l,,,0.9639070930647974,topsis_pareto_oracle
0,1914350,2015150,16563950,900,False,1,1,1,4.6e-05,0.7,0.678947,99,ReLU(),100,0.778571,0.488613,0.7,0.320256,0.762222,0.448745,0.76,0.417969,True,0.05238066666666671,credit-g,6,exp0090_politica_1_oracle_1m1l,,,0.9651869234356434,topsis_pareto_oracle
0,1920756,2021556,16570356,4801,False,0,0,2,7.8e-05,0.839623,0.515063,99,Tanh(),601,0.908356,0.560694,0.839623,0.456114,0.893082,0.530662,0.962264,0.79966,True,0.04582200000000003,climate-model-simulation-crashes(4),17,exp0090_politica_1_oracle_1m1l,,,0.9759033815729626,topsis_pareto_oracle
0,1921657,2022457,16571257,602,False,6,6,3,0.000151,0.95283,0.177963,97,Identity(),2,0.956873,0.639899,0.95283,0.610278,0.955975,0.630033,0.962264,0.693103,True,0.002695333333333346,climate-model-simulation-crashes(4),18,exp0090_politica_1_oracle_1m1l,,,0.9571972362658272,topsis_pareto_oracle
0,1926760,2027560,16576360,2902,False,5,5,3,9.8e-05,0.95283,0.305459,98,SELU(),302,0.954178,0.62799,0.95283,0.597324,0.953878,0.618262,0.981132,0.857321,True,0.0008986666666666773,climate-model-simulation-crashes(4),2,exp0090_politica_1_oracle_1m1l,,,0.9824369316543962,topsis_pareto_oracle
0,1933912,2034712,16583512,101,False,1,1,2,0.000143,0.971698,0.336727,97,Identity(),1,0.962264,0.695361,0.971698,0.77874,0.964361,0.713684,0.981132,0.857321,True,0.006289333333333295,climate-model-simulation-crashes(4),5,exp0090_politica_1_oracle_1m1l,,,0.9824369316543962,topsis_pareto_oracle
0,1941099,2041899,16590699,100,False,1,1,1,0.000144,0.924528,0.364362,99,Identity(),0,0.940701,0.449338,0.924528,0.222871,0.937107,0.40137,0.962264,0.693103,True,0.010781999999999995,climate-model-simulation-crashes(4),0,exp0090_politica_1_oracle_1m1l,,,0.9766713102846485,topsis_pareto_oracle
0,1945113,2045913,16594713,500,False,5,5,1,0.000246,0.943396,0.334461,99,Identity(),0,0.951482,0.600376,0.943396,0.594388,0.949686,0.595641,0.962264,0.693103,True,0.005390666666666692,climate-model-simulation-crashes(4),13,exp0090_politica_1_oracle_1m1l,,,0.9721751482172025,topsis_pareto_oracle
0,1950135,2050935,16599735,3002,False,6,6,3,9.7e-05,0.962264,0.249154,99,SELU(),302,0.967655,0.742853,0.962264,0.693103,0.966457,0.731777,0.981132,0.857321,True,0.003594000000000023,climate-model-simulation-crashes(4),14,exp0090_politica_1_oracle_1m1l,,,0.9834717674561666,topsis_pareto_oracle
0,1957557,2058357,16607157,2603,False,2,2,4,8.9e-05,0.95283,0.278961,98,SELU(),303,0.97035,0.777989,0.95283,0.610278,0.966457,0.743267,0.981132,0.857321,True,0.01168000000000006,climate-model-simulation-crashes(4),11,exp0090_politica_1_oracle_1m1l,,,0.9781514659340648,topsis_pareto_oracle
0,1964339,2065139,16613939,5002,False,2,2,3,0.000129,0.933962,0.264533,98,Tanh(),602,0.96496,0.718192,0.933962,0.341565,0.958071,0.651454,0.962264,0.693103,True,0.020665333333333386,climate-model-simulation-crashes(4),4,exp0090_politica_1_oracle_1m1l,,,0.9822719690009127,topsis_pareto_oracle
0,1966506,2067306,16616106,2901,False,5,5,2,0.000139,0.971698,0.349534,99,SELU(),301,0.97035,0.772847,0.971698,0.809859,0.968553,0.761765,0.962264,0.693103,True,0.0020966666666666356,climate-model-simulation-crashes(4),8,exp0090_politica_1_oracle_1m1l,,,0.9668747423509753,topsis_pareto_oracle
0,1972219,2073019,16621819,2502,False,1,1,3,9.2e-05,0.95283,0.395089,97,SELU(),302,0.948787,0.712944,0.95283,0.764191,0.953878,0.740421,0.981132,0.857321,True,0.0033939999999999713,climate-model-simulation-crashes(4),10,exp0090_politica_1_oracle_1m1l,,,0.9668586388365036,topsis_pareto_oracle
0,1978925,2079725,16628525,3101,False,7,7,2,0.000125,0.915094,0.418298,98,SELU(),301,0.924528,0.526846,0.915094,0.488322,0.922432,0.518021,0.962264,0.729592,True,0.006289333333333369,climate-model-simulation-crashes(4),7,exp0090_politica_1_oracle_1m1l,,,0.9751506848201877,topsis_pareto_oracle
0,1986536,2087336,16636136,3803,False,6,6,4,0.00016,0.915094,0.311792,98,GELU(approximate=False),403,0.940701,0.533121,0.915094,-0.027883,0.93501,0.454353,0.981132,0.857321,True,0.017071333333333365,climate-model-simulation-crashes(4),12,exp0090_politica_1_oracle_1m1l,,,0.9781514659340648,topsis_pareto_oracle
0,1993429,2094229,16643029,2902,False,5,5,3,8.2e-05,0.915094,0.397706,96,SELU(),302,0.956873,0.690962,0.915094,0.488322,0.947589,0.638877,0.981132,0.857321,True,0.027852666666666675,climate-model-simulation-crashes(4),3,exp0090_politica_1_oracle_1m1l,,,0.9759082922860967,topsis_pareto_oracle
0,1998269,2099069,16647869,601,False,6,6,2,0.000146,0.981132,0.325618,99,Identity(),1,0.954178,0.699322,0.981132,0.864796,0.966457,0.765945,0.981132,0.857321,True,0.017969333333333355,climate-model-simulation-crashes(4),15,exp0090_politica_1_oracle_1m1l,,,0.9868925299479844,topsis_pareto_oracle
0,1999549,2100349,16649149,5003,False,2,2,4,0.000133,0.95283,0.183624,99,Tanh(),603,0.954178,0.611805,0.95283,0.610278,0.953878,0.607965,0.962264,0.693103,True,0.0008986666666666773,climate-model-simulation-crashes(4),1,exp0090_politica_1_oracle_1m1l,,,0.970819194151807,topsis_pareto_oracle
0,2009355,2110155,16658955,2400,False,0,0,1,0.000241,0.924528,0.398086,97,SELU(),300,0.948787,0.615172,0.924528,0.574224,0.9413,0.579365,0.981132,0.885253,True,0.016172666666666686,climate-model-simulation-crashes(4),16,exp0090_politica_1_oracle_1m1l,,,0.9834717674561666,topsis_pareto_oracle
0,2011562,2112362,16661162,5000,False,2,2,1,0.000159,0.95283,0.540245,99,Tanh(),600,0.948787,0.688157,0.95283,0.764191,0.951782,0.713708,0.962264,0.79966,True,0.002695333333333272,climate-model-simulation-crashes(4),6,exp0090_politica_1_oracle_1m1l,,,0.9766713102846485,topsis_pareto_oracle
0,2020242,2121042,16669842,0,False,0,0,1,,0.719298,,8,Identity(),0,0.593985,-0.194337,0.719298,0.0,0.719298,0.0,0.719298,0.0,True,0.083542,ilpd,17,exp0090_politica_1_oracle_1m1l,,,0.7934118526067373,topsis_pareto_oracle
0,2021612,2122412,16671212,3900,False,7,7,1,,0.719298,,2,GELU(approximate=False),400,0.719298,0.0,0.719298,0.0,0.719298,0.0,0.719298,0.0,True,0.0,ilpd,18,exp0090_politica_1_oracle_1m1l,,,0.847216734141389,topsis_pareto_oracle
0,2030288,2131088,16679888,1414,False,6,6,15,4.7e-05,0.736842,0.577808,14,ReLU(),114,0.689223,0.064979,0.736842,0.210499,0.701754,0.082327,0.77193,0.358363,True,0.031745999999999976,ilpd,2,exp0090_politica_1_oracle_1m1l,,,0.8246534929757157,topsis_pareto_oracle
0,2034812,2135612,16684412,5017,False,2,2,18,4.6e-05,0.736842,0.578533,12,Tanh(),617,0.709273,0.160474,0.736842,0.242087,0.7154,0.177986,0.789474,0.422006,True,0.018379333333333303,ilpd,5,exp0090_politica_1_oracle_1m1l,,,0.8631462134536128,topsis_pareto_oracle
0,2040490,2141290,16690090,2410,False,0,0,11,4.4e-05,0.736842,0.586288,9,SELU(),310,0.711779,0.272662,0.736842,0.311805,0.719298,0.284335,0.77193,0.424659,True,0.016708666666666632,ilpd,0,exp0090_politica_1_oracle_1m1l,,,0.8468490884204187,topsis_pareto_oracle
0,2044546,2145346,16694146,200,False,2,2,1,,0.719298,,3,Identity(),0,0.714286,-0.044339,0.719298,0.0,0.719298,0.0,0.719298,0.0,True,0.003341333333333344,ilpd,13,exp0090_politica_1_oracle_1m1l,,,0.8242651656070085,topsis_pareto_oracle
0,2052400,2153200,16702000,3103,False,7,7,4,6.1e-05,0.763158,0.586373,4,SELU(),303,0.726817,0.16886,0.763158,0.324781,0.736842,0.21583,0.754386,0.294619,True,0.024227333333333306,ilpd,14,exp0090_politica_1_oracle_1m1l,,,0.8105019784594318,topsis_pareto_oracle
0,2057669,2158469,16707269,4823,False,0,0,24,3.6e-05,0.745614,0.568384,4,Tanh(),623,0.714286,0.128976,0.745614,0.246805,0.725146,0.164544,0.807018,0.480001,True,0.02088533333333335,ilpd,11,exp0090_politica_1_oracle_1m1l,,,0.829659800792917,topsis_pareto_oracle
0,2061651,2162451,16711251,0,False,0,0,1,,0.719298,,3,Identity(),0,0.709273,0.069023,0.719298,0.0,0.719298,0.0,0.719298,0.0,True,0.006683333333333301,ilpd,4,exp0090_politica_1_oracle_1m1l,,,0.7859356603222244,topsis_pareto_oracle
0,2066854,2167654,16716454,600,False,6,6,1,,0.719298,,1,Identity(),0,0.714286,-0.044339,0.719298,0.0,0.719298,0.0,0.719298,0.0,True,0.003341333333333344,ilpd,8,exp0090_politica_1_oracle_1m1l,,,0.840252497402594,topsis_pareto_oracle
0,2073841,2174641,16723441,4508,False,5,5,9,3.9e-05,0.719298,0.667981,8,Sigmoid(),508,0.699248,0.088622,0.719298,0.0,0.71345,0.015652,0.754386,0.286922,True,0.013366666666666674,ilpd,10,exp0090_politica_1_oracle_1m1l,,,0.847472163341926,topsis_pareto_oracle
0,2080460,2181260,16730060,5000,False,2,2,1,,0.719298,,4,Tanh(),600,0.659148,0.0432,0.719298,0.0,0.719298,0.0,0.719298,0.0,True,0.040100000000000025,ilpd,7,exp0090_politica_1_oracle_1m1l,,,0.7859356603222244,topsis_pareto_oracle
0,2084017,2184817,16733617,100,False,1,1,1,,0.719298,,3,Identity(),0,0.711779,-0.054373,0.719298,0.0,0.719298,0.0,0.719298,0.0,True,0.005012666666666628,ilpd,12,exp0090_politica_1_oracle_1m1l,,,0.8365298194878942,topsis_pareto_oracle
0,2090299,2191099,16739899,3108,False,7,7,9,5e-05,0.72807,0.561802,15,SELU(),308,0.716792,0.114673,0.72807,0.165487,0.723197,0.147465,0.754386,0.294619,True,0.0075186666666666735,ilpd,3,exp0090_politica_1_oracle_1m1l,,,0.8577437612749375,topsis_pareto_oracle
0,2096040,2196840,16745640,2010,False,4,4,11,4.6e-05,0.736842,0.611848,15,LeakyReLU(negative_slope=0.01),210,0.721804,0.142586,0.736842,0.202458,0.729045,0.166425,0.754386,0.286922,True,0.01002533333333333,ilpd,15,exp0090_politica_1_oracle_1m1l,,,0.8442094271723176,topsis_pareto_oracle
0,2101229,2202029,16750829,100,False,1,1,1,,0.719298,,1,Identity(),0,0.679198,-0.127682,0.719298,0.0,0.719298,0.0,0.719298,0.0,True,0.02673333333333335,ilpd,1,exp0090_politica_1_oracle_1m1l,,,0.840252497402594,topsis_pareto_oracle
0,2106715,2207515,16756315,3116,False,7,7,17,4.7e-05,0.736842,0.549762,10,SELU(),316,0.734336,0.228571,0.736842,0.231008,0.730994,0.215346,0.77193,0.358363,True,0.0038986666666666427,ilpd,16,exp0090_politica_1_oracle_1m1l,,,0.8509644819703185,topsis_pareto_oracle
0,2112881,2213681,16762481,315,False,3,3,16,4.1e-05,0.72807,0.600379,4,Identity(),15,0.706767,0.052586,0.72807,0.165487,0.709552,0.072502,0.789474,0.439768,True,0.014201999999999973,ilpd,6,exp0090_politica_1_oracle_1m1l,,,0.8336827303666169,topsis_pareto_oracle
0,2119948,2220748,16769548,1504,False,7,7,5,0.000174,0.875,0.422856,99,ReLU(),104,0.888095,0.796434,0.875,0.772107,0.888889,0.79793,0.916667,0.85042,True,0.00925933333333336,balance-scale,17,exp0090_politica_1_oracle_1m1l,,,0.9682729330514113,topsis_pareto_oracle
0,2123899,2224699,16773499,803,False,0,0,4,0.000255,0.925,0.347753,99,ReLU(),103,0.914286,0.846266,0.925,0.866169,0.916667,0.85063,0.933333,0.882407,True,0.007142666666666668,balance-scale,18,exp0090_politica_1_oracle_1m1l,,,0.97925012622382,topsis_pareto_oracle
0,2129505,2230305,16779105,3300,False,1,1,1,0.000582,0.925,0.71969,99,GELU(approximate=False),400,0.916667,0.85112,0.925,0.866179,0.916667,0.850558,0.933333,0.880029,True,0.0055553333333333565,balance-scale,2,exp0090_politica_1_oracle_1m1l,,,0.9891567327784933,topsis_pareto_oracle
0,2138313,2239113,16787913,3100,False,7,7,1,0.000414,0.883333,0.441373,99,SELU(),300,0.902381,0.82477,0.883333,0.791393,0.898148,0.817241,0.916667,0.852316,True,0.012698666666666636,balance-scale,5,exp0090_politica_1_oracle_1m1l,,,0.968365209625588,topsis_pareto_oracle
0,2141431,2242231,16791031,1200,False,4,4,1,0.000464,0.9,0.607407,96,ReLU(),100,0.909524,0.83853,0.9,0.823049,0.907407,0.834992,0.916667,0.854704,True,0.006349333333333318,balance-scale,0,exp0090_politica_1_oracle_1m1l,,,0.9645034517157052,topsis_pareto_oracle
0,2147286,2248086,16796886,901,False,1,1,2,0.000268,0.891667,0.616106,99,ReLU(),101,0.883333,0.787506,0.891667,0.803174,0.888889,0.797974,0.916667,0.85042,True,0.005555999999999968,balance-scale,13,exp0090_politica_1_oracle_1m1l,,,0.9677542765677999,topsis_pareto_oracle
0,2154595,2255395,16804195,2402,False,0,0,3,0.00017,0.916667,0.38664,99,SELU(),302,0.892857,0.805872,0.916667,0.850538,0.9,0.819064,0.916667,0.850893,True,0.015873333333333333,balance-scale,14,exp0090_politica_1_oracle_1m1l,,,0.9634917319515338,topsis_pareto_oracle
0,2158239,2259039,16807839,1902,False,3,3,3,0.000207,0.9,0.516421,99,LeakyReLU(negative_slope=0.01),202,0.907143,0.834278,0.9,0.821781,0.905556,0.831483,0.916667,0.852316,True,0.004762000000000007,balance-scale,11,exp0090_politica_1_oracle_1m1l,,,0.9754234186729613,topsis_pareto_oracle
0,2162359,2263159,16811959,3403,False,2,2,4,0.000223,0.9,0.393676,98,GELU(approximate=False),403,0.897619,0.815015,0.9,0.819949,0.9,0.819733,0.916667,0.850893,True,0.001587333333333385,balance-scale,4,exp0090_politica_1_oracle_1m1l,,,0.9715291485903099,topsis_pareto_oracle
0,2168743,2269543,16818343,5401,False,6,6,2,0.000267,0.9,0.617561,98,Tanh(),601,0.904762,0.828072,0.9,0.820749,0.905556,0.829428,0.916667,0.85042,True,0.0037040000000000037,balance-scale,8,exp0090_politica_1_oracle_1m1l,,,0.9505972019918175,topsis_pareto_oracle
0,2173316,2274116,16822916,3201,False,0,0,2,0.000348,0.908333,0.371168,99,GELU(approximate=False),401,0.902381,0.823572,0.908333,0.834672,0.903704,0.826013,0.916667,0.850893,True,0.0039679999999999715,balance-scale,10,exp0090_politica_1_oracle_1m1l,,,0.9775973154949235,topsis_pareto_oracle
0,2180896,2281696,16830496,1501,False,7,7,2,0.000369,0.916667,0.426432,98,ReLU(),101,0.907143,0.833566,0.916667,0.852316,0.909259,0.837715,0.916667,0.850893,True,0.006349333333333318,balance-scale,7,exp0090_politica_1_oracle_1m1l,,,0.9767990094272692,topsis_pareto_oracle
0,2186465,2287265,16836065,3801,False,6,6,2,0.0003,0.891667,0.526489,99,GELU(approximate=False),401,0.878571,0.781633,0.891667,0.808697,0.881481,0.787586,0.916667,0.854704,True,0.008730666666666664,balance-scale,12,exp0090_politica_1_oracle_1m1l,,,0.948225859656825,topsis_pareto_oracle
0,2193902,2294702,16843502,5001,False,2,2,2,0.000303,0.916667,0.528608,96,Tanh(),601,0.904762,0.82906,0.916667,0.851485,0.909259,0.837393,0.916667,0.852316,True,0.007936666666666703,balance-scale,3,exp0090_politica_1_oracle_1m1l,,,0.9697803350343077,topsis_pareto_oracle
0,2197828,2298628,16847428,1600,False,0,0,1,0.000546,0.916667,0.530847,99,LeakyReLU(negative_slope=0.01),200,0.904762,0.830042,0.916667,0.850538,0.907407,0.834388,0.916667,0.852316,True,0.007936666666666703,balance-scale,15,exp0090_politica_1_oracle_1m1l,,,0.9683648977243292,topsis_pareto_oracle
0,2202793,2303593,16852393,2205,False,6,6,6,0.00017,0.9,0.423281,98,LeakyReLU(negative_slope=0.01),205,0.911905,0.841507,0.9,0.819378,0.909259,0.836427,0.933333,0.881917,True,0.007936666666666628,balance-scale,1,exp0090_politica_1_oracle_1m1l,,,0.9587521004492564,topsis_pareto_oracle
0,2207911,2308711,16857511,2301,False,7,7,2,0.000403,0.891667,0.427803,98,LeakyReLU(negative_slope=0.01),201,0.897619,0.818526,0.891667,0.804965,0.896296,0.815427,0.916667,0.854704,True,0.0039679999999999715,balance-scale,16,exp0090_politica_1_oracle_1m1l,,,0.9519032869213447,topsis_pareto_oracle
0,2213060,2313860,16862660,3204,False,0,0,5,0.00018,0.9,0.407699,99,GELU(approximate=False),404,0.904762,0.827922,0.9,0.819037,0.901852,0.822473,0.933333,0.882407,True,0.003174666666666622,balance-scale,6,exp0090_politica_1_oracle_1m1l,,,0.9574153084585262,topsis_pareto_oracle
0,2611276,2812876,17361676,3817,False,6,6,18,0.000187,0.816667,0.793094,99,GELU(approximate=False),417,0.847619,0.837835,0.816667,0.807911,0.840741,0.830636,0.766667,0.760019,True,0.020634666666666652,libras_move,17,exp0090_politica_1_oracle_1m1l,,,0.8927889135838628,topsis_pareto_oracle
0,2618055,2819655,17368455,3113,False,7,7,14,0.000161,0.716667,1.023916,98,SELU(),313,0.785714,0.773364,0.716667,0.699979,0.774074,0.760579,0.7,0.683471,True,0.04603133333333331,libras_move,18,exp0090_politica_1_oracle_1m1l,,,0.894893309377679,topsis_pareto_oracle
0,2221664,2322464,16871264,1511,False,7,7,12,0.000203,0.6,1.287557,91,ReLU(),111,0.690476,0.676217,0.6,0.580661,0.674074,0.658167,0.733333,0.722064,True,0.060317333333333334,libras_move,2,exp0090_politica_1_oracle_1m1l,,,0.8929525487754724,topsis_pareto_oracle
0,2225288,2326088,16874888,2509,False,1,1,10,0.000186,0.7,1.113267,97,SELU(),309,0.747619,0.733721,0.7,0.685128,0.737037,0.722697,0.7,0.685128,True,0.03174600000000005,libras_move,5,exp0090_politica_1_oracle_1m1l,,,0.8796455688985684,topsis_pareto_oracle
0,2233751,2334551,16883351,5213,False,4,4,14,0.000168,0.683333,1.375404,99,Tanh(),613,0.766667,0.753246,0.683333,0.667706,0.748148,0.733628,0.733333,0.719443,True,0.055556000000000015,libras_move,0,exp0090_politica_1_oracle_1m1l,,,0.8806040788178142,topsis_pareto_oracle
0,2238795,2339595,16888395,2414,False,0,0,15,0.000147,0.733333,0.937768,99,SELU(),314,0.785714,0.773932,0.733333,0.719878,0.777778,0.765321,0.733333,0.724714,True,0.034920666666666676,libras_move,13,exp0090_politica_1_oracle_1m1l,,,0.8952318383514364,topsis_pareto_oracle
0,2244479,2345279,16894079,813,False,0,0,14,0.000221,0.716667,0.964977,99,ReLU(),113,0.809524,0.796829,0.716667,0.702306,0.788889,0.775052,0.766667,0.752693,True,0.06190466666666664,libras_move,14,exp0090_politica_1_oracle_1m1l,,,0.9119543148138298,topsis_pareto_oracle
0,2248605,2349405,16898205,3814,False,6,6,15,0.000201,0.716667,0.939851,98,GELU(approximate=False),414,0.780952,0.766948,0.716667,0.701669,0.77037,0.755647,0.766667,0.755415,True,0.04285666666666662,libras_move,11,exp0090_politica_1_oracle_1m1l,,,0.906753590178189,topsis_pareto_oracle
0,2256376,2357176,16905976,3313,False,1,1,14,0.000208,0.716667,1.007672,94,GELU(approximate=False),413,0.814286,0.802562,0.716667,0.697884,0.792593,0.778866,0.733333,0.720314,True,0.06507933333333327,libras_move,4,exp0090_politica_1_oracle_1m1l,,,0.8921128436256505,topsis_pareto_oracle
0,2258279,2359079,16907879,1509,False,7,7,10,0.000245,0.683333,1.249481,99,ReLU(),109,0.728571,0.716,0.683333,0.67036,0.722222,0.709284,0.666667,0.649068,True,0.030158666666666667,libras_move,8,exp0090_politica_1_oracle_1m1l,,,0.8931988038684988,topsis_pareto_oracle
0,2267110,2367910,16916710,1911,False,3,3,12,0.000214,0.6,1.089066,99,LeakyReLU(negative_slope=0.01),211,0.7,0.684687,0.6,0.579771,0.677778,0.661197,0.7,0.685961,True,0.06666666666666665,libras_move,10,exp0090_politica_1_oracle_1m1l,,,0.8720171675004721,topsis_pareto_oracle
0,2271117,2371917,16920717,2809,False,4,4,10,0.000183,0.7,1.155497,99,SELU(),309,0.761905,0.747189,0.7,0.683265,0.744444,0.728539,0.7,0.686797,True,0.041270000000000064,libras_move,7,exp0090_politica_1_oracle_1m1l,,,0.896340618093588,topsis_pareto_oracle
0,2274170,2374970,16923770,307,False,3,3,8,0.00019,0.733333,1.125654,93,Identity(),7,0.714286,0.69982,0.733333,0.721406,0.718518,0.704454,0.7,0.691023,True,0.012698000000000024,libras_move,12,exp0090_politica_1_oracle_1m1l,,,0.9080029932857527,topsis_pareto_oracle
0,2284631,2385431,16934231,2113,False,5,5,14,0.000199,0.566667,1.122402,99,LeakyReLU(negative_slope=0.01),213,0.695238,0.677281,0.566667,0.541383,0.666667,0.646901,0.766667,0.754505,True,0.085714,libras_move,3,exp0090_politica_1_oracle_1m1l,,,0.9108339770582539,topsis_pareto_oracle
0,2286967,2387767,16936567,1118,False,3,3,19,0.000172,0.8,0.812623,95,ReLU(),118,0.842857,0.833946,0.8,0.789009,0.837037,0.827418,0.8,0.793306,True,0.028571333333333282,libras_move,15,exp0090_politica_1_oracle_1m1l,,,0.8754760183870435,topsis_pareto_oracle
0,2294651,2395451,16944251,3812,False,6,6,13,0.000207,0.716667,0.993164,98,GELU(approximate=False),412,0.790476,0.777477,0.716667,0.70638,0.774074,0.760771,0.733333,0.722064,True,0.04920599999999994,libras_move,1,exp0090_politica_1_oracle_1m1l,,,0.8863668761583308,topsis_pareto_oracle
0,2297517,2398317,16947117,3413,False,2,2,14,0.0002,0.733333,0.820098,96,GELU(approximate=False),413,0.704762,0.688237,0.733333,0.718359,0.711111,0.694644,0.733333,0.721187,True,0.019047333333333343,libras_move,16,exp0090_politica_1_oracle_1m1l,,,0.8951106695411671,topsis_pareto_oracle
0,2302733,2403533,16952333,5511,False,7,7,12,0.000178,0.716667,1.451115,96,Tanh(),611,0.72381,0.708432,0.716667,0.703157,0.733333,0.718362,0.766667,0.758167,True,0.011110666666666639,libras_move,6,exp0090_politica_1_oracle_1m1l,,,0.9067496721317453,topsis_pareto_oracle
0,2408199,2508999,17057799,2307,False,7,7,8,8.5e-05,0.790541,0.473708,96,LeakyReLU(negative_slope=0.01),207,0.791506,0.270941,0.790541,0.273911,0.791291,0.271471,0.810811,0.376395,True,0.0006433333333333291,blood-transfusion-service-center,17,exp0090_politica_1_oracle_1m1l,,,0.9419469332426084,topsis_pareto_oracle
0,2416499,2517299,17066099,2302,False,7,7,3,0.000161,0.804054,0.487097,97,LeakyReLU(negative_slope=0.01),202,0.789575,0.265821,0.804054,0.34124,0.792793,0.2836,0.810811,0.376395,True,0.00965266666666668,blood-transfusion-service-center,18,exp0090_politica_1_oracle_1m1l,,,0.9591432427793152,topsis_pareto_oracle
0,2424081,2524881,17073681,4803,False,0,0,4,0.000108,0.756757,0.490051,99,Tanh(),603,0.777992,0.202988,0.756757,0.082552,0.773273,0.177432,0.810811,0.376395,True,0.01415666666666667,blood-transfusion-service-center,2,exp0090_politica_1_oracle_1m1l,,,0.9557053081621455,topsis_pareto_oracle
0,2427902,2528702,17077502,5502,False,7,7,3,9.7e-05,0.790541,0.495417,98,Tanh(),602,0.774131,0.183926,0.790541,0.264303,0.777778,0.201684,0.810811,0.376395,True,0.010940000000000024,blood-transfusion-service-center,5,exp0090_politica_1_oracle_1m1l,,,0.9713305063032429,topsis_pareto_oracle
0,2434619,2535419,17084219,3105,False,7,7,6,8.6e-05,0.790541,0.457807,98,SELU(),305,0.77027,0.147697,0.790541,0.253494,0.774775,0.167374,0.810811,0.376395,True,0.013514000000000026,blood-transfusion-service-center,0,exp0090_politica_1_oracle_1m1l,,,0.9605160335655194,topsis_pareto_oracle
0,2441488,2542288,17091088,5000,False,2,2,1,0.000255,0.709459,0.53349,98,Tanh(),600,0.76834,0.190026,0.709459,-0.023735,0.755255,0.139831,0.810811,0.364931,True,0.039254000000000046,blood-transfusion-service-center,13,exp0090_politica_1_oracle_1m1l,,,0.9624026816314007,topsis_pareto_oracle
0,2443663,2544463,17093263,2900,False,5,5,1,0.000272,0.797297,0.508286,99,SELU(),300,0.789575,0.278056,0.797297,0.300939,0.791291,0.282385,0.824324,0.437718,True,0.005148000000000004,blood-transfusion-service-center,14,exp0090_politica_1_oracle_1m1l,,,0.9751665750602571,topsis_pareto_oracle
0,2452568,2553368,17102168,5501,False,7,7,2,0.00013,0.797297,0.530619,98,Tanh(),601,0.754826,0.110368,0.797297,0.308539,0.764264,0.155956,0.810811,0.364931,True,0.028314000000000023,blood-transfusion-service-center,11,exp0090_politica_1_oracle_1m1l,,,0.961852012667469,topsis_pareto_oracle
0,2452841,2553641,17102441,4803,False,0,0,4,0.000105,0.783784,0.46406,97,Tanh(),603,0.783784,0.229817,0.783784,0.236946,0.783784,0.231385,0.810811,0.376395,True,0.0,blood-transfusion-service-center,4,exp0090_politica_1_oracle_1m1l,,,0.9668774087804849,topsis_pareto_oracle
0,2461886,2562686,17111486,2003,False,4,4,4,0.000126,0.797297,0.469264,99,LeakyReLU(negative_slope=0.01),203,0.783784,0.236946,0.797297,0.300939,0.786787,0.251166,0.824324,0.437718,True,0.009008666666666665,blood-transfusion-service-center,8,exp0090_politica_1_oracle_1m1l,,,0.9122348158015176,topsis_pareto_oracle
0,2465290,2566090,17114890,100,False,1,1,1,0.000136,0.777027,0.528847,97,Identity(),0,0.779923,0.304465,0.777027,0.284278,0.782282,0.307178,0.837838,0.484789,True,0.0035033333333333396,blood-transfusion-service-center,10,exp0090_politica_1_oracle_1m1l,,,0.9883941008922492,topsis_pareto_oracle
0,2474116,2574916,17123716,3209,False,0,0,10,8.2e-05,0.810811,0.48504,97,GELU(approximate=False),409,0.789575,0.265821,0.810811,0.372328,0.797297,0.306712,0.824324,0.437718,True,0.01415733333333328,blood-transfusion-service-center,7,exp0090_politica_1_oracle_1m1l,,,0.9073620558403318,topsis_pareto_oracle
0,2477237,2578037,17126837,2303,False,7,7,4,0.000116,0.797297,0.479763,99,LeakyReLU(negative_slope=0.01),203,0.789575,0.271819,0.797297,0.300939,0.78979,0.272268,0.824324,0.437718,True,0.005148000000000004,blood-transfusion-service-center,12,exp0090_politica_1_oracle_1m1l,,,0.9695901751238852,topsis_pareto_oracle
0,2481169,2581969,17130769,5103,False,3,3,4,0.0001,0.777027,0.473091,99,Tanh(),603,0.779923,0.198214,0.777027,0.197092,0.779279,0.197673,0.810811,0.376395,True,0.0019306666666666732,blood-transfusion-service-center,3,exp0090_politica_1_oracle_1m1l,,,0.9691381376775947,topsis_pareto_oracle
