,level_0,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
0,1522949,1623749,16172549,1101,False,3,3,2,0.00013,0.736842,0.53451,96,ReLU(),101,0.787594,0.507024,0.736842,0.405108,0.776316,0.481185,0.763158,0.446356,True,0.03383466666666668,diabetes,18,exp0090_politica_1_oracle_1m1l,,,0.9593632815508825,topsis_pareto_train
0,1523865,1624665,16173465,3705,False,5,5,6,0.000104,0.802632,0.423,95,GELU(approximate=False),405,0.793233,0.524929,0.802632,0.551297,0.795322,0.53074,0.776316,0.480384,True,0.006266000000000031,diabetes,2,exp0090_politica_1_oracle_1m1l,,,0.9280836063245858,topsis_pareto_train
0,1530101,1630901,16179701,2701,False,3,3,2,0.000158,0.815789,0.437227,99,SELU(),301,0.776316,0.483312,0.815789,0.579365,0.785088,0.50492,0.789474,0.51382,True,0.02631533333333332,diabetes,5,exp0090_politica_1_oracle_1m1l,,,0.9578983628461661,topsis_pareto_train
0,1535565,1636365,16185165,2003,False,4,4,4,0.000115,0.776316,0.475203,98,LeakyReLU(negative_slope=0.01),203,0.785714,0.507951,0.776316,0.494609,0.783626,0.50462,0.789474,0.51382,True,0.006265333333333345,diabetes,0,exp0090_politica_1_oracle_1m1l,,,0.955482295614775,topsis_pareto_train
0,1545376,1646176,16194976,1110,False,3,3,11,8.5e-05,0.756579,0.51039,99,ReLU(),110,0.81391,0.57473,0.756579,0.426304,0.799708,0.538777,0.789474,0.51382,True,0.03822066666666668,diabetes,13,exp0090_politica_1_oracle_1m1l,,,0.9284334668324322,topsis_pareto_train
0,1550246,1651046,16199846,1002,False,2,2,3,0.000157,0.75,0.500789,94,ReLU(),102,0.800752,0.543174,0.75,0.422734,0.789474,0.516529,0.776316,0.480384,True,0.03383466666666668,diabetes,14,exp0090_politica_1_oracle_1m1l,,,0.9464378989210626,topsis_pareto_train
0,1553150,1653950,16202750,3003,False,6,6,4,9.8e-05,0.815789,0.417916,99,SELU(),303,0.785714,0.50432,0.815789,0.577791,0.792398,0.520818,0.776316,0.480384,True,0.020049999999999974,diabetes,11,exp0090_politica_1_oracle_1m1l,,,0.9654101715777339,topsis_pareto_train
0,1561963,1662763,16211563,1604,False,0,0,5,0.000111,0.743421,0.516059,98,LeakyReLU(negative_slope=0.01),204,0.800752,0.54659,0.743421,0.417706,0.788012,0.517757,0.789474,0.51821,True,0.03822066666666668,diabetes,4,exp0090_politica_1_oracle_1m1l,,,0.9639379542279246,topsis_pareto_train
0,1563450,1664250,16213050,2002,False,4,4,3,0.000119,0.782895,0.479438,96,LeakyReLU(negative_slope=0.01),202,0.789474,0.516088,0.782895,0.507722,0.788012,0.513931,0.763158,0.450836,True,0.004386000000000001,diabetes,8,exp0090_politica_1_oracle_1m1l,,,0.9563595068351872,topsis_pareto_train
0,1573386,1674186,16222986,5405,False,6,6,6,9e-05,0.743421,0.521307,98,Tanh(),605,0.791353,0.5215,0.743421,0.409169,0.780702,0.496556,0.802632,0.544436,True,0.03195466666666665,diabetes,10,exp0090_politica_1_oracle_1m1l,,,0.948500449932125,topsis_pareto_train
0,1579192,1679992,16228792,1304,False,5,5,5,0.000111,0.723684,0.520754,98,ReLU(),104,0.802632,0.552944,0.723684,0.365322,0.785088,0.51178,0.75,0.422734,True,0.05263200000000001,diabetes,7,exp0090_politica_1_oracle_1m1l,,,0.9591327345844107,topsis_pareto_train
0,1584452,1685252,16234052,2603,False,2,2,4,0.000105,0.75,0.4956,99,SELU(),303,0.796992,0.532705,0.75,0.422734,0.78655,0.508136,0.789474,0.51382,True,0.03132800000000002,diabetes,12,exp0090_politica_1_oracle_1m1l,,,0.967811610576661,topsis_pareto_train
0,1588203,1689003,16237803,1606,False,0,0,7,9.8e-05,0.756579,0.499219,96,LeakyReLU(negative_slope=0.01),206,0.791353,0.51906,0.756579,0.439957,0.785088,0.50492,0.802632,0.544436,True,0.023182666666666647,diabetes,3,exp0090_politica_1_oracle_1m1l,,,0.8972108229127842,topsis_pareto_train
0,1593370,1694170,16242970,3703,False,5,5,4,0.000135,0.769737,0.491178,97,GELU(approximate=False),403,0.789474,0.512945,0.769737,0.470746,0.783626,0.499411,0.776316,0.478157,True,0.013158000000000003,diabetes,15,exp0090_politica_1_oracle_1m1l,,,0.9415009089991883,topsis_pareto_train
